Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"TTM Technologies","TTMI","14454.92","137.21","3027423","18.86","-6.3","-18.01","53.55","75.47","18.98","9.85","221.47","40.06","43","Computer and Technology","Electronics - Miscellaneous Components","7.01","3"
"TXNM Energy, Inc.","TXNM","5935.46","57.6","877480","-.55","1.28","-2.78","38.96","-13.68","9.86","12.73","59.48","56.4","157","Oils-Energy","Alternative Energy - Other","9.04","3"
"Taiwan Semiconductor","TSM","2178539.5","420.04","15036002","3.91","-3.24","3.88","77.01","21.97","35.9","50.31","477.57","227.33","1","Computer and Technology","Semiconductor - Circuit Foundry","50.31","1"
"TakeTwo Interactive Software","TTWO","46090.68","246.5","1970978","1.47","1.36","1.67","78.25","-15.04","18.16","10.72","262.29","189.69","204","Consumer Discretionary","Gaming","-4.79","2"
"Takeda Pharmaceutical Co.","TAK","55911.72","17.45","4458435","2.11","5.37","5.06","75.76","-1.23","-5.86","17.97","18.8","13.23","100","Medical","Medical - Drugs","3.8","3"
"Talen Energy Corporation","TLN","16660.27","347.71","739664","4.07","-9.87","4.03","31.32","-18.15","22.03","16.62","445.84","302.97","157","Oils-Energy","Alternative Energy - Other","-5.38","3"
"Talkspace","TALK","874.42","5.22","1618020","0","-.19",".38","99.29","26.89","22",".08","5.24","2.41","85","Medical","Medical Info Systems",".08","3"
"Talos Energy","TALO","2400.96","14.38","2103498","-5.27","6.52","-12.26","74.89","15.15","-9.8","-1.16","16.59","7.79","216","Oils-Energy","Oil and Gas - Exploration and Production - United States","-20.46","3"
"Tandem Diabetes Care","TNDM","1557.17","22.38","2240417","14.77","45.23","74.57","67.59","-10.15","7.93","-6.08","28.26","10.11","150","Medical","Medical - Instruments","-6.08","2"
"Tapestry","TPR","32803.98","162.36","2147679","6.56","15.37","25.55","100","12.13","5.09","18.22","162.36","95.69","92","Retail-Wholesale","Retail - Apparel and Shoes","8.44","3"
"Targa Resources","TRGP","55135.58","256.87","1220993","-4.99","-6.03","-5.56","79.39","22.85","3.95","13.55","285.58","146.3","20","Oils-Energy","Oil and Gas - Refining and Marketing - Master Limited Partnerships","13.55","3"
"Target","TGT","67992.41","149.7","3483172","3.61","10.77","23.17","100","35.14","-1.68","3.42","149.7","83.68","56","Retail-Wholesale","Retail - Discount Stores","3.24","3"
"Target Hospitality","TH","1653.7","16.51","983979","8.62","-8.07","-11.52","71.96","81.88","-16.99","-13.47","20.52","6.22","154","Consumer Discretionary","Leisure and Recreation Services","-13.47","2"
"Tarsus Pharmaceuticals","TARS","2843.18","64.79","1007268","9.74","11.44","3.7","56.64","-30.18","146.71","-7.67","82.51","41.64","150","Medical","Medical - Biomedical and Genetics","-7.67","4"
"TaskUs","TASK","668.52","7.3","1078173","20.26","34.94","32.97","20.01","-45.36","18.95","11.37","18.21","4.57","101","Computer and Technology","Computers - IT Services","8.75","3"
"TechnipFMC","FTI","27302.49","69.62","3318535","-2.85","-3.1","-2.33","82.55","37.87","9.35","11.77","76.99","34.76","203","Oils-Energy","Oil and Gas - Field Services","11.28","3"
"Teck Resources","TECK","32103.26","66.47","3643339","10.34","11.12","8.35","89.59","22.48","18.81","20.35","70.56","31.27","192","Basic Materials","Mining - Miscellaneous","17.85","3"
"Teladoc Health","TDOC","1295.41","7.13","6126358","6.26","-23.17","12.11","50.67","-10.12","-1.54","-6.62","9.72","4.47","93","Medical","Medical Services","-7.13","3"
"Teledyne Technologies","TDY","32045.67","691.3","449149","5.45","8.93","12.12","100","19.44","7.86","17.69","691.3","484.47","70","Aerospace","Aerospace - Defense Equipment","15.29","2"
"Teleflex","TFX","5975.59","134.98","533291","-1.27","-.55","4.06","87.08","-2.4","-34.61","14.84","140.12","100.34","150","Medical","Medical - Instruments","-39.67","2"
"Telefonica Brasil","VIV","19536.46","12.01","1350448","-7.04","-13.85","-14.34","7.4","-10.64","3.04","10.64","17.14","11.6","220","Utilities","Diversified Communication Services","10.64","3"
"Telephone and Data Systems","TDS","3753.12","32.98","1194419","-1.79","-3.4","-18.57","0","-29.02","-75.26","40.24","47.59","32.98","103","Utilities","Wireline - National","33.2","3"
"Tempus AI, Inc.","TEM","9391.63","52.05","5070423","18.65","-10.61","18.48","17.02","-22.22","83.41","-4","103.25","41.55","85","Medical","Medical Info Systems","-17.77","3"
"Tenable Holdings","TENB","4006.89","36.38","3704131","11.46","-8.55","69.29","76.44","36.43","11.04","21.3","42.65","16.04","102","Computer and Technology","Internet - Software",".65","3"
"Tenaris","TS","28429.31","53.04","1214759","-7.48","-4.55","-14.13","63.8","21.73","-4.33","15.88","64.02","33.69","32","Industrial Products","Steel - Pipe and Tube","15.88","3"
"Tencent","TCEHY","563008.56","61.92","3656138",".8","4.4","5.5","25.29","-28.62","13.87","34.65","87.33","53.32","170","Computer and Technology","Internet - Services","30.6","4"
"Tencent Music Entertainment Group","TME","14999.31","9.53","6318521",".85","7.32","12.52","7.53","-52.03","20.92","29.25","26.36","8.16","185","Consumer Discretionary","Media Conglomerates","26.45","4"
"Tenet Healthcare","THC","21106.45","262.13","1475405","2.88","28.34","33.29","99.52","16.4","3.12","7.69","262.63","159.26","193","Medical","Medical - Hospital","10.27","3"
"Teradata","TDC","2547.27","27.39","3437742","-11.62","-18.82","-18.99","40.8","-20.6","-4.97","17.21","37.88","20.16","18","Computer and Technology","Computer- Storage Devices","27.08","2"
"Teradyne","TER","59301.61","379.31","3815306","3.16","5.48","12.26","72.43","72.92","13.13","27.13","483.84","104.68","47","Computer and Technology","Electronics - Miscellaneous Products","25.77","1"
"Terex","TEX","7739.06","67.73","1446451","7.78",".39","12.64","79.12","11.96","5.73","6.35","74.58","41.78","73","Industrial Products","Manufacturing - Construction and Mining","2.23","3"
"Ternium","TX","10805.57","53.9","753531","9.46","21.67","25.99","100","24.54","-11.56","4.37","53.9","31.12","97","Basic Materials","Steel - Producers","4.37","3"
"Terreno Realty","TRNO","7492.8","68.76","778736","-4.03","-.92","5.7","71.36","3.35","24.51","77.22","75.08","53.01","80","Finance","REIT and Equity Trust - Other","77.22","2"
"Tesla","TSLA","1297742.25","328.58","39391980","5.58","-19.42","-22.18","15.8","-35.53","-2.93","5.92","489.88","298.32","66","Auto-Tires-Trucks","Automotive - Domestic","3.67","3"
"Tetra Tech","TTEK","9074.21","35.44","2887754","6.88","14.36","35.37","56.36","-6.76","4.69","9.4","42.61","26.18","98","Construction","Engineering - R and D Services","8.6","2"
"Tetra Technologies","TTI","1260.1","8.51","1810700","10.52","-9.95","-19.11","54.8","-19.86","5.31","4.51","12.32","3.89","203","Oils-Energy","Oil and Gas - Field Services",".97","3"
"Teva Pharmaceutical Industries","TEVA","41204.87","35.36","5471133","1","7.31","3.12","95.18","-.02","4.32","15.49","36.34","16.01","217","Medical","Medical - Generic Drugs","4.08","4"
"Texas Capital Bancshares","TCBI","4318.31","99.33","498842",".49","-2.96","3.49","72.57","-3.19","3.03","27.25","107.74","77.08","59","Finance","Banks - Southwest","17.9","4"
"Texas Instruments","TXN","261261.89","286.08","8210753","3.75","-8.15","-5.5","74.18","45.51","13.05","31.11","332.28","153.33","47","Computer and Technology","Semiconductor - General","31.11","2"
"Texas Pacific Land","TPL","23496.22","340.65","319866","-15.38","-14.37","-11.56","25.2","4.66","13.09","60.32","539.79","273.56","157","Oils-Energy","Alternative Energy - Other","60.32","3"
"Texas Roadhouse","TXRH","13671.76","208","889035","1.25","9.76","16.87","95.13","10.57","9.39","6.63","210.67","155.88","174","Retail-Wholesale","Retail - Restaurants","6.63","3"
"Textron","TXT","15380.79","89.43","1844040","4.89","-1.63",".74","52.25","-9.47","8.01","7.34","100.77","77.02","70","Aerospace","Aerospace - Defense","6.12","3"
"The Bancorp","TBBK","2899.42","69.64","450446","3.83","4.72","28.42","62.92","-8.99","24.06","34.51","80.34","51.48","45","Finance","Banks - Northeast","27.72","3"
"The Blackstone Group","BX","101871.12","137.13","5131397","7.34","11.41","16.32","40.45","-21.5","9.22","33.44","188.68","102.12","152","Finance","Financial - Miscellaneous Services","21.84","3"
"The Campbell's Company","CPB","6873.65","23.05","5525183","4.87","4.44","15.19","21.74","-27.02","6.4","7.22","34.03","20","207","Consumer Staples","Food - Miscellaneous","6.12","4"
"The Cheesecake Factory","CAKE","5326.88","107.05","1845760","5.55","29.35","79.95","99.6","87.13","4.75","5.22","107.31","43.14","174","Retail-Wholesale","Retail - Restaurants","4.61","1"
"The Chef's Warehouse","CHEF","4495.73","110.2","696178","-4.46","15.04","37.17","91.52","56.01","9.36","2.35","115.35","54.6","207","Consumer Staples","Food - Miscellaneous","2.09","2"
"The Cooper Companies","COO","14477.12","74.23","1937432","2.64","4.99","24.53","60.18","-20.08","5.06","21.34","84.32","58.98","32","Medical","Medical - Dental Supplies","5.57","2"
"The Descartes Systems Group","DSGX","6815.46","79.57","480968","5.87","10.41","17.53","37.25","-19.9","11.98","23.35","107.79","62.82","80","Computer and Technology","Computer - Software","23.35","3"
"The Ensign Group","ENSG","10663.94","182.97","460262","2.7","8.53","2.98","52.17","-7.32","18.72","7.82","215.83","147.13","32","Medical","Medical - Nursing Homes","6.9","2"
"The Estee Lauder Companies","EL","31964.58","88.35","2119157","5.3","6.88","10.05","40.32","-25.55","-8.21","5.49","119.61","67.23","56","Consumer Staples","Cosmetics","-1.67","2"
"The Gap","GAP","7368.77","20.47","6227696","1.89","5.19","-2.76","19.67","-29.44","1.86","4.99","29.13","18.35","92","Retail-Wholesale","Retail - Apparel and Shoes","6.25","3"
"The Geo Group","GEO","4100.75","30.69","1506110","-.65",".72","33.9","95.98","68","8.58","5.56","31.42","13.26","21","Business Services","Government Services","10.31","1"
"The Goldman Sachs Group","GS","302704.72","1039.61","2109724","2.08","-1.48","9.61","74.21","4.37","-1.38","31.68","1152.07","715.95","26","Finance","Financial - Investment Bank","15.53","1"
"The Greenbrier Companies","GBX","1460.97","47.22","421922","-4.12","-.17","-.88","33.73","-10.85","-8.59","4.2","58.87","41.29","103","Transportation","Transportation - Equipment and Leasing","4.07","4"
"The Hackett Group","HCKT","286.84","11.53","427156","7.56","14.39","21.88","19.17","-48.17","-2.62","13.47","21.27","9.22","42","Business Services","Consulting Services","5.86","3"
"The Hanover Insurance Group","THG","7976.62","229.08","331862","-1.53","7.05","17.69","94.54","10.6","5.72","11.39","232.63","167.57","103","Finance","Insurance - Property and Casualty","11.17","1"
"The Hartford Insurance Group, Inc.","HIG","38810.54","143.28","1725589",".97","3.24","6.99","89.71","-8.25","6.91","19.57","145.68","122.36","103","Finance","Insurance - Property and Casualty","15","4"
"The Honest Company","HNST","601.03","5.46","2408077","49.59","36.16","75","100","86.75","-1.86","2.19","5.46","2.1","202","Consumer Discretionary","Consumer Products - Discretionary","-3.56","3"
"The J. M. Smucker Co.","SJM","12816.52","120.16","1415991",".75","7.67","19.51","83.19","8.41","3.72","10.8","126.35","89.53","207","Consumer Staples","Food - Miscellaneous","-1.53","2"
"The Kroger Co.","KR","34755.48","56.73","6789089","-1.75","-6.29","-14.07","5.98","-19.88",".35","2.14","75.6","55.53","218","Retail-Wholesale","Retail - Supermarkets",".71","3"
"The Macerich Company","MAC","6918.85","24.4","3544156","-5.57","-1.17","12.96","79.53","16.64","10.43","-16.37","26.51","16.2","78","Finance","REIT and Equity Trust - Retail","-16.85","3"
"The Marcus","MCS","945.01","30.65","337931","5.33","40.79","76.76","97.4","74.38","3.11","1.53","31.12","13.06","154","Consumer Discretionary","Leisure and Recreation Services","2.87","1"
"The Middleby","MIDD","6081.35","134.5","492447",".69","-.86","-6.32","33.8","-20.17","-17.39","12.73","179.2","111.68","55","Industrial Products","Manufacturing - General Industrial ","-11.46","2"
"The Mosaic Company","MOS","7321.67","23.06","7706917","4.25","7.21","5.97","20.11","-15.53","8.36","3.75","35.93","19.82","103","Basic Materials","Fertilizers","-5.21","4"
"The New York Times Company","NYT","10284.76","63.54","2248353","-15.16","-15.24","-14.69","28.46","-19.23","9.24","15.34","85.86","54.66","237","Consumer Staples","Publishing - Newspapers","13.19","4"
"The PNC Financial Services Group","PNC","100757.21","252.56","1824519","1.08",".26","18.66","96.35","6.77","-1.29","30.7","255.37","178.37","26","Finance","Financial - Investment Bank","21.41","3"
"The Progressive","PGR","125186.78","215.33","2922542","1.85","-6.67","7.81","40.03","-16.56","16.32","12.08","252.68","190.4","103","Finance","Insurance - Property and Casualty","12.84","3"
"The RealReal","REAL","1496.56","12.3","3419529","1.74","16.04","35.76","59.61","-31.22","15.38","-6.48","16.9","5.51","202","Consumer Discretionary","Consumer Products - Discretionary","-10.82","3"
"The Southern Company","SO","106627.16","92.69","5264324","-1.96","-3.05",".15","55.05","-6.2","10.59","17.08","99.72","84.08","160","Utilities","Utility - Electric Power","15.43","3"
"The TJX Companies","TJX","178255.09","161.36","5091637","2.56","6.62","9.45","80.97","-7.31","7.12","9.13","168.41","131.37","56","Retail-Wholesale","Retail - Discount Stores","9.4","2"
"The Timken Company","TKR","9031.46","130.33","925011","-5.25","-5.08","13.84","79.89","36.7",".19","8.87","145.32","70.79","47","Computer and Technology","Electronics - Miscellaneous Products","5.43","3"
"The Toronto Dominion Bank","TD","199532.59","121.31","2623105","1.16",".65","12.7","93.28","13.64","-1.06","25.57","124.8","72.85","93","Finance","Banks - Foreign","13.2","3"
"The Trade Desk","TTD","6487.5","13.8","24906340","-23.5","-29.34","-34.75","0","-67.92","18.47","26.65","89.58","13.8","170","Computer and Technology","Internet - Services","13.61","3"
"The Travelers Companies","TRV","80157.47","384.31","2197206","2.66","13.39","28.21","90.48","16.92","5.18","16.85","397.22","261.57","103","Finance","Insurance - Property and Casualty","16.95","1"
"The Williams Companies","WMB","86110.99","70.4","6997861","-1.59","-6.16","-9.42","60.68","3.35","13.78","22.81","79.4","56.51","103","Oils-Energy","Oil and Gas - Production and Pipelines","25.17","3"
"Theravance Biopharma","TBPH","872.79","16.93","644589",".42","0","4.38","60.15","-20.15","66.92","1.65","20.74","11.18","100","Medical","Medical - Drugs","104.34","1"
"Thermo Fisher Scientific","TMO","219629.89","594","2293905","3.43","12.7","35.51","77.4","-9.54","3.91","19.28","639.45","438.34","150","Medical","Medical - Instruments","15.04","3"
"Thomson Reuters","TRI","44358.73","101.83","2610119","3.77","13.59","23.09","23.44","-32.92","3","23.54","184.4","76.55","206","Business Services","Business - Services","21.22","3"
"Tidewater","TDW","4121.81","82.84","646462","10.36","12.91",".6","81.11","44.72",".52","5.23","91.12","47.29","204","Oils-Energy","Oil and Gas - Integrated - United States","18.34","3"
"Toast","TOST","17722.72","34.48","10382425","6.85","17.6","49.59","51.46","-14.32","24.05","10","45.94","22.33","102","Computer and Technology","Internet - Software","7.14","2"
"Tokyo Electron","TOELY","164008.05","175.21","333040","4.68","-23.24","9.45","59.79","39.16","1.66","19.31","247.8","67.27","47","Computer and Technology","Electronics - Miscellaneous Products","23.58","1"
"Toll Brothers","TOL","14496.42","155.09","848214","6.31","3.75","22.87","73.73","1.21","1.11","11.66","166.12","124.14","190","Construction","Building Products - Home Builders","11.66","3"
"Toro","TTC","9488.67","99.64","556310","8.46","6.76","12.36","93.72","11.69","-1.6","9.44","101.76","67.99","103","Consumer Discretionary","Tools - Handheld","7.29","3"
"TotalEnergies","TTE","205792.86","85.83","1755252","-2.31","9.34","-6.99","78.54","15.77","-6.22","9.8","93.6","57.39","26","Oils-Energy","Oil and Gas - Refining and Marketing","8.29","3"
"Towne Bank","TOWN","2957.99","37.46","704432","-1.19","4.64","11.22","80.71","-.94","9.04","27.63","38.76","32.02","62","Finance","Banks - Southeast","25.64","4"
"Toyota Motor","TM","247751.64","190.09","435139",".58","7.73","-.31","28.84","-21.64","6.74","8.61","248.29","166.5","191","Auto-Tires-Trucks","Automotive - Foreign","8.61","3"
"Tradeweb Markets","TW","24015.98","102.62","1772736","2.11","4.86","-7.5","23.76","-15.8","18.92","40.64","138.3","91.5","26","Finance","Financial - Investment Bank","40.66","3"
"Trane Technologies","TT","106119.38","482.31","1339839","6.01",".54","3.37","83.35","9.35","7.48","13.75","503.46","376.43","160","Business Services","Technology Services","13.28","3"
"TransAlta","TAC","3928.19","12.43","1578061","-.56","-12.59","-2.74","10.92","-13.22","-17.11","2.57","17.73","11.78","160","Utilities","Utility - Electric Power","-2.76","4"
"TransUnion","TRU","15331.83","80.02","2231315","1.78","6.66","20.77","53.24","-17.65","9.38","18.23","93.71","64.43","103","Business Services","Business - Information Services","15.08","3"
