Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Madison Square Garden Entertainment Corp.","MSGE","2978.29","73.65","540348","-1.77","-2.22","19.91","83.64","24.02","-1.72","5.79","80.95","36.33","73","Consumer Discretionary","Media Conglomerates","4.81","3"
"Madrigal Pharmaceuticals","MDGL","12377.66","536.86","407866","-1.56","7.12","1.74","78.92","-16.34","432.05","-27.32","602.83","289.88","105","Medical","Medical - Drugs","-27.32","4"
"Magna International","MGA","17271.13","64.59","1163369",".45","-1.34","4.73","85.18","9.97","-1.93","4.26","68.73","40.79","160","Auto-Tires-Trucks","Automotive - Original Equipment","1.6","4"
"Magnera Corporation","MAGN","449.65","12.56","332156","-.24","2.61","18.27","63.01","-24.72","46.5","-3.37","15.26","7.96","107","Construction","Engineering - R and D Services","-3.37",""
"Magnite","MGNI","2892.94","20.2","2979783","-1.56","8.89","54.43","58.75","12.94","6.85","19.74","26.52","11.2","92","Computer and Technology","Internet - Software","21.96","3"
"Magnolia Oil & Gas Corp","MGY","4934.41","26.68","2965777","3.45","-1.62","-7.07","48.92","10.6","-.31","24.8","32.36","21.24","214","Oils-Energy","Oil and Gas - Exploration and Production - United States","24.4","3"
"Main Street Capital","MAIN","4936.83","53.09","625751","1.3","3.17","-1.78","19.32","-20.22","4.69","62.75","67.54","49.63","229","Finance","Financial - SBIC & Commercial Industry","74.86","4"
"MakeMyTrip Limited","MMYT","6202.88","55.75","1088413","-5.03","22.05","16.19","29.07","-38.39","6.71","16.39","103.21","36.3","232","Computer and Technology","Internet - Delivery Services","4.96","5"
"Malibu Boats","MBUU","523.72","26.67","304825","4.02","-4.85","2.18","17.42","-14.21","-2.59","2.64","39.52","23.96","64","Consumer Discretionary","Leisure and Recreation Products","-.11","3"
"Mama's Creations, Inc.","MAMA","762.74","18.63","853264","1.36","23.21","34.71","84.06","25.32","39.23","3.63","20.65","7.98","201","Consumer Staples","Food - Miscellaneous","3.21","1"
"Manhattan Associates","MANH","9383.51","158.6","631918",".27","13.77","17.58","35.23","-16.96","3.75","28.19","227.94","120.88","89","Computer and Technology","Computer - Software","19.68","2"
"ManpowerGroup","MAN","1822.16","39.18","1308920","-.41","14.53","23.09","67.32","19.59",".58",".78","45.7","25.75","198","Business Services","Staffing Firms","-.09","3"
"Manulife Financial Corp","MFC","69283.6","41.69","1497896",".7","1.39","9.05","100","4.28","12.17","12.41","41.69","29.9","162","Finance","Insurance - Life Insurance","10.19","3"
"Maplebear Inc.","CART","11213.27","47.71","4123651","-.77","7.92","11.34","78.45","-3.75","10.78","14.1","51.77","32.93","107","Retail-Wholesale","Internet - Commerce","12.5","2"
"Marathon Digital","MARA","4636.25","12.16","41352676",".91","-15.67","8.28","33.71","22.88","38.2","-104.93","22.84","6.73","162","Finance","Financial - Miscellaneous Services","-234.83","3"
"Marathon Petroleum","MPC","88573.58","303.4","2164358","13.92","21.13","37.69","100","69.29","-3.7","2.78","303.4","158.59","41","Oils-Energy","Oil and Gas - Refining and Marketing","3.36","3"
"Maravai LifeSciences","MRVI","1680.82","6.51","3172742","9.97","29.94","76.9","100","81.77","-28.34","-24.38","6.51","2.03","184","Medical","Medical - Products","-51.07","3"
"Marex Group PLC","MRX","4790.53","65.68","938436","-2.28","6.88","32.79","89.04","55.38","26.93","15.5","70.29","28.24","162","Finance","Financial - Miscellaneous Services","15.45","1"
"MarketAxess","MKTX","4082.42","114.87","672054","-3.15","-7.96","-30.11","5.34","-42.49","3.57","32.62","217.25","109.09","53","Finance","Financial - Investment Bank","35.53","3"
"Marqeta","MQ","1709.9","16.13","1113149","1.26","3.66","-8.97","8.88","-22.96","23.25",".33","27.32","15.04","67","Business Services","Financial Transaction Services",".33","4"
"Marriott International","MAR","95769.07","363.19","1514810","-4.61","-9","-3.27","73.27","6.23","4.33","10.62","402.54","255.35","191","Consumer Discretionary","Hotels and Motels","9.72","3"
"Marsh","MRSH","86015.23","178.05","2398528",".03","6.76","-.53","36.85","-12.91","10.32","17.79","213.57","157.32","222","Business Services","Business - Services","14.26","4"
"Marten Transport","MRTN","1422.1","17.43","758939","1.1",".29","17.69","90.42","38.99","-8.31","1.68","18.28","9.41","15","Transportation","Transportation - Truck","1.68","2"
"Martin Marietta Materials","MLM","34451.34","573.75","600624","-3.44","-4.94","-6.63","23.42","-16.38","-5.91","15.85","708.11","532.65","53","Construction","Building Products - Concrete and Aggregates","38.67","3"
"Marvell Technology","MRVL","194590.52","222.44","41296672","-3.58","-20.18","47.01","63.01","137.53","42.09","30.33","316.43","62.31","43","Computer and Technology","Electronics - Semiconductors","28.99","3"
"MasTec","MTZ","28849.68","365.1","1097675","1.74","-1.15","-1.7","72.91","52.42","16.22","3.82","437.51","170.24","41","Construction","Building Products - Heavy Construction","2.94","1"
"Masco","MAS","15705.03","77.85","2157642","-1.88","4.08","16.61","79.64","11.32","-3.4","11.17","82.77","58.6","181","Construction","Building Products - Miscellaneous","10.9","2"
"MasterBrand, Inc.","MBC","1141.62","8.92","2498161","-1.11",".68","-1.87","30.4","-26.68","1.27","3.69","13.82","6.78","29","Consumer Discretionary","Furniture","-.07",""
"Mastercard","MA","475385.81","538.02","3616240","1.2","7.32","5.22","52.17","-14.48","16.42","47.47","598.96","471.55","67","Business Services","Financial Transaction Services","45.88","3"
"Matador Resources","MTDR","6516.87","52.48","1723314",".65","2.48","-11.01","54.1","12.21","5.46","19.61","65.45","37.19","214","Oils-Energy","Oil and Gas - Exploration and Production - United States","14.41","4"
"Match Group","MTCH","8943.44","38.34","3594209","-2.14","4.98","6.71","90.6","7.75",".22","25.81","39.32","28.9","92","Computer and Technology","Internet - Software","18.83","3"
"Materion","MTRN","5268.39","253.27","399827","2.46","-1.25","42","79.24","84.87","6.04","6.09","297.39","84.83","206","Basic Materials","Mining - Miscellaneous","3.99","3"
"Mativ Holdings, Inc.","MATV","426.06","7.73","560809","-.39","-4.92","-20.39","16.72","-42.27",".3","2.65","15.05","6.26","81","Basic Materials","Chemical - Specialty","3.86","3"
"Matson","MATX","6384.04","210.95","310823","6.26","7.62","23.59","100","54.94","-2.26","12.92","210.95","88.05","100","Transportation","Transportation - Services","12.92","2"
"Mattel","MAT","3972.5","13.67","4713306","1.86","-3.26","-8.13","6.81","-37.48","-.59","7.61","22.16","13.05","46","Consumer Discretionary","Toys - Games - Hobbies","9.27","2"
"Matthews International","MATW","825.62","26.46","361695","-2","-.45","-2.58","66.31","-8.07","-16.6","2.49","28.69","22.07","107","Consumer Staples","Funeral Services",".8","3"
"MaxLinear","MXL","8291.06","92.59","3332700","7.89","9.72","174.75","69.18","382.05","29.71","9.96","128.03","13.05","21","Computer and Technology","Semiconductor - Analog and Mixed","-25.96","3"
"Maximus","MMS","3026.32","57.6","779430","1.32","-5.88","-15.19","8.5","-39.45","2.36","8.1","98.93","53.76","26","Business Services","Government Services","7.02","2"
"Mayville Engineering","MEC","706.84","34.49","473853","4.26","-1.79","64.39","87.79","67.19","-6.04","-.07","37.54","12.56","107","Construction","Engineering - R and D Services","-2.93","3"
"McCormick & Company","MKC","14208.8","52.85","5054105","1.21","11.99","1.67","26.65","-29.59","1.73","11.55","72.81","45.6","201","Consumer Staples","Food - Miscellaneous","21.91","4"
"McDonald's","MCD","191083.45","268.94","4425216","-4.7","-6.6","-10.9","5.75","-20.15","3.72","32.22","341.06","264.54","179","Retail-Wholesale","Retail - Restaurants","31.62","3"
"McEwen Inc.","MUX","1066.36","17.85","1329412","-1.65","-12.07","-25.03","41.58","-12.49","13.23","31.4","29.05","9.88","206","Basic Materials","Mining - Miscellaneous","31.4","4"
"McGraw Hill, Inc.","MH","1928.06","10.08","1080327","-3.63","-2.23","-31.43","10.52","-44.56",".07","17.86","17.99","9.15","172","Consumer Discretionary","Schools","1.68","3"
"McKesson","MCK","94056.75","803.37","1128805","-.49","2.28","-4.62","42.88","-11.13","12.36","1.2","995.69","659.01","53","Medical","Medical - Dental Supplies","1.18","2"
"Mechanics Bancorp","MCHB","3562.34","16.09","448656",".12","7.55","4.82","92.76","-.2","188.86","30.64","16.36","12.63","81","Finance","Banks - Southeast","21.71","3"
"MediaAlpha","MAX","878.52","14.09","822032","3.07","41.04","42.47","100","-1.27","28.78","5.77","14.09","7.17","101","Business Services","Technology Services","3.37","5"
"Medpace","MEDP","15312.85","536.17","309306","-1.85","16.16","4.13","72.92","-13.37","19.97","17.19","620.59","308.88","158","Medical","Medical Services","17.19","3"
"Medtronic","MDT","101507.59","79.3","8539635","-5.4","-2.48","-3.29","17.56","-25.09","8.43","19.58","105.35","73.75","184","Medical","Medical - Products","13.2","4"
"MeiraGTx","MGTX","1152.06","12.44","1314598","-15.14","28.11","22.32","71.06","42","144.57","-151.12","14.66","6.99","105","Medical","Medical - Biomedical and Genetics","-151.12","2"
"Melco Resorts & Entertainment Limited","MLCO","2015.23","5.19","3036934","-1.33","-4.24","-12.03",".4","-37.79","11.32","5.88","10.13","5.17","193","Consumer Discretionary","Gaming","4.33","4"
"MercadoLibre","MELI","95000.45","1873.88","391687","3.32","11.94","1.06","33.92","-15.58","39.06","6.04","2510.97","1546.81","107","Retail-Wholesale","Internet - Commerce","6.04","2"
"Mercedes-Benz Group AG","MBGYY","49185.12","12.77","917658","-2.22","-6.38","-13.72","8.95","-34.05","-5.08","3.74","18.06","12.25","193","Auto-Tires-Trucks","Automotive - Foreign","3.74","4"
"Merck & Co.","MRK","298305.41","120.78","10125764","-6.27","4.87","7.3","83.1","4.13","1.31","20.9","129.56","77.6","230","Medical","Large Cap Pharmaceuticals","13.59","3"
"Mercury General","MCY","5969.79","107.78","313090","-2.76","5.04","12.92","92.59","3.98","9.44","12.53","111.12","66.04","104","Finance","Insurance - Property and Casualty","13.68","1"
"Mercury Systems","MRCY","6023.54","100.32","719677","-13.39","-10.78","20.34","65.99","24.69","9.19","7.17","126.21","50.09","94","Aerospace","Aerospace - Defense Equipment","-1.46","1"
"Merit Medical Systems","MMSI","4236.69","71.02","756345","-1.55","4.93","4.64","32.17","-26.88","11.75","15.24","93.6","60.31","53","Medical","Medical - Dental Supplies","9.03","2"
"Meritage Homes","MTH","4917.3","73.72","920038","-5.86","-.77","6.09","56.62","1.67","-8.4","7.54","85.18","58.76","176","Construction","Building Products - Home Builders","6.86","2"
"MetLife","MET","59543.64","92.54","3477738",".95","5.88","19.44","98.07","6.38","8.59","8.04","93.03","67.7","169","Finance","Insurance - Multi line","4.66","3"
"Meta Platforms","META","1672137.25","661.04","19081996","7.38","10.14","-1.17","51.2","-9.12","22.17","36.51","790","525.72","92","Computer and Technology","Internet - Software","32.84","3"
"Metalla Royalty & Streaming","MTA","685.33","7.33","424823","7.48","-4.56","9.24","67.36","-14.5","99.57","-25.98","9.05","3.78","206","Basic Materials","Mining - Miscellaneous","-25.98","4"
"Methanex","MEOH","4180.77","54.04","973928","17.61","-3.24","-7.42","64.88","23.46","-3.52","2.26","65.72","32.46","162","Basic Materials","Chemical - Diversified ","-1.25","1"
"Methode Electronics","MEI","617.92","17.42","1027232","10.95","50.82","145.01","86.08","138.07","-2.76","-3.73","19.42","5.05","223","Computer and Technology","Electronics - Connectors","-3.5","5"
"Microchip Technology","MCHP","47301.46","87.11","11551651","3.52","-8.91","7.64","70.67","24.06","7.08","20.41","102.92","49.02","21","Computer and Technology","Semiconductor - Analog and Mixed","4.88","2"
"Micron Technology","MU","1110329","983.12","47514484","4.77","-3.69","118.77","79.21","212.58","48.85","57.41","1213.56","104.88","5","Computer and Technology","Computer - Integrated Systems","55.91","1"
"Microsoft","MSFT","2859427.5","384.93","43648276","-1.01","-2.26","-9.25","16.96","-27.77","14.93","37.93","542.07","352.83","89","Computer and Technology","Computer - Software","39.34","3"
"MidAmerica Apartment Communities","MAA","15558.32","133.68","953149","-5.67","-2.02","6.31","40.18","-12.67",".83","17.6","153.2","120.57","107","Finance","REIT and Equity Trust - Residential","17.6","4"
"MidCap Financial Investment Corporation","MFIC","804.78","9.77","512140","-2.1","-3.36","-15.27","3.41","-22.5","6.33","45.22","13.45","9.64","162","Finance","Financial - Miscellaneous Services","1.9","3"
"MillerKnoll","MLKN","1405.78","20.56","992359",".88","30.95","18.02","74.39","2.06","4.68","3.35","22.86","13.88","29","Consumer Discretionary","Furniture","2.38","3"
"Millicom International Cellular","TIGO","16589.04","98.16","1515282","5.61","12.43","17.54","100","60.67",".26","8.66","98.16","37.89","231","Computer and Technology","Wireless Non-US ","19.16","5"
"Mirion Technologies","MIR","4079.35","16.29","4126058","1.43","-5.89","-17.14","3.37","-36.88","7.5","12.66","29.75","15.82","101","Business Services","Technology Services","2.56","3"
"Mirum Pharmaceuticals","MIRM","7372.02","120.89","1040459","-5.78","19.05","29.53","90.08","38.88","54.74","-5.47","128.57","51.12","105","Medical","Medical - Biomedical and Genetics","-140.24","3"
"Mission Produce","AVO","1179.95","13.36","1453532","-.67","15.37","1.06","62.14","4.51","12.68","3.89","15.34","10.11","73","Consumer Staples","Agriculture - Operations","1.83","3"
"Mitek Systems","MITK","878.79","19.46","1033121",".15","14","27.61","94.08","67.39","4.42","27.55","20.14","8.65","107","Computer and Technology","Computer - Optical Imaging","8.74","3"
"Mitsubishi UFJ Financial Group","MUFG","267023.47","22.5","3078601","5.68","10.84","28.35","100","28.74","8.51","17.22","22.5","13.29","107","Finance","Banks - Foreign","16.65","3"
"Mizuho Financial Group","MFG","130548.6","10.57","4046976","3.73","8.3","28.43","100","31.04","1.78","15.45","10.57","5.48","107","Finance","Banks - Foreign","16.35","3"
"Mnchener RckversicherungsGesellschaft","MURGY","72707.85","11.7","1428650",".95","8.53","-11.83","39.36","-19.51","3.8","11.28","14.15","10.11","169","Finance","Insurance - Multi line","11.28","5"
"Mobileye Global Inc.","MBLY","8489.97","10.09","6581825","6.21","4.89","28.21","35.26","-12.3","14.51","15.84","16.57","6.56","160","Auto-Tires-Trucks","Automotive - Original Equipment","-203.97","4"
"Moderna","MRNA","26759.27","67.44","9421385","-15.46","21.73","24.36","75.84","107.53","-39.93","-104.14","81.8","22.36","105","Medical","Medical - Biomedical and Genetics","-143.55","3"
"Modine Manufacturing","MOD","12191.82","229.57","1688651","-.36","-19.44","-7.24","64.35","56.04","23.13","8.46","306.89","90.02","160","Auto-Tires-Trucks","Automotive - Original Equipment","3.82","2"
"Moelis & Company","MC","5261.46","66.97","917878","-4.11","-3.52","-2.57","59.12","-11.59","26.98","15.82","77.75","51.38","53","Finance","Financial - Investment Bank","14.46","3"
"Mohawk Industries","MHK","6699.97","109.92","714531","-2.62","-1.43","1.08","34.32","-8.74","-.48","5.29","139.75","94.33","67","Consumer Discretionary","Textile - Home Furnishing","3.77","4"
"Molina Healthcare","MOH","12585.28","241.56","979735","3.72","20.65","59.97","98.9","26.31","11.75",".82","242.88","122.65","29","Medical","Medical - HMOs",".42","3"
"Molson Coors","TAP","7288.25","38.86","3184314","-1.04","-4.29","-10.85","2.7","-24.46","-5.05","9.81","54.38","38.43","219","Consumer Staples","Beverages - Alcohol","-16.14","3"
"Momo","MOMO","645.39","6","742854","1.87","4.71","-4.61","16.13","-16.87","2.44","9.04","9.12","5.4","92","Computer and Technology","Internet - Software","7.27",""
"Mondelez International","MDLZ","75478.61","58.8","9381259","-2.36","-5.39","4.76","37.89","-.88","5.75","9.37","70.75","51.51","201","Consumer Staples","Food - Miscellaneous","6.64","3"
"MongoDB","MDB","27722.47","344.67","1533313","-4.61","-1.19","31.84","59.96","-25.48","22.79","17.55","440.6","201","92","Computer and Technology","Internet - Software","-1.12","3"
"Monolithic Power Systems","MPWR","67623.02","1376.41","1124228","8.14","-8.16","-9.92","67.97","37.81","26.43","30.97","1689.89","711.24","21","Computer and Technology","Semiconductor - Analog and Mixed","22.84","3"
"Monro Muffler Brake","MNRO","541.51","17.33","1046421",".06","8.31","-.29","39.67","-21.53","-3.19","1.21","23.81","13.07","67","Consumer Discretionary","Consumer Services - Miscellaneous",".19","5"
"Monster Beverage","MNST","95849.68","98.005","5425529","1.12","5.44","30.2","100","16","10.7","24.38","98","58.65","81","Consumer Staples","Beverages - Soft drinks","23.11","3"
"Monte Rosa Therapeutics","GLUE","1981.89","23.46","1694714","-3.85","32.1","12.3","91.24","35.77","63.54","-302.69","25.31","4.19","105","Medical","Medical - Biomedical and Genetics","-302.69","3"
"Montrose Environmental Group","ONT","745.55","20.63","667090","-4.09","21.85",".29","37.02","-24.6","19.26","7.09","31.06","14.5","77","Business Services","Waste Removal Services",".71","4"
"Moody's","MCO","86429.33","494.73","935832","-1.15","5.62","7.65","64.77","-12.12","8.89","35.08","539.61","412.23","162","Finance","Financial - Miscellaneous Services","31.69","2"
"Moog","MOG.A","12403.72","391.5","311788","-4.98","-2.44","27.17","85.88","45.87","6.97","7.82","425.85","182.56","94","Aerospace","Aerospace - Defense Equipment","6.83","3"
"Morgan Stanley","MS","359100.44","227.67","5539662","2.54","3.1","20.26","100","16.38","11.54","24.65","227.67","139.09","53","Finance","Financial - Investment Bank","14.65","3"
"Morgan Stanley Direct Lending Fund","MSDL","1315.55","15.52","504361",".65","-.32","2.11","28.48","-14.54","-4.52","44.25","19.79","13.82","229","Finance","Financial - SBIC & Commercial Industry","22.84","4"
"Morningstar","MORN","6483.02","170.48","447341","-.28","-1.26","-9.27","18.79","-28.81","7.49","17.73","294.23","141.84","46","Business Services","Business - Information Services","16.06",""
"Motorola Solutions","MSI","68674.03","413.71","1001329","-2.48","2.17","-7.13","39.44","-2.06","8","22.13","490.3","363.83","107","Computer and Technology","Wireless Equipment","17.61","3"
"Mueller Industries","MLI","12912.44","58.39","1766362","4.89","-15.4","-13.32","58.17","-7.69","10.87","18.76","70.42","41.67","185","Industrial Products","Metal Products - Procurement and Fabrication","19.37",""
"Mueller Water Products","MWA","3864.83","24.7","1247259","-1.59","-5.83","-10.9","24","-5.9","8.75","15.11","30.37","22.91","57","Industrial Products","Manufacturing - General Industrial ","14.17","3"
"Murata Manufacturing","MRAAY","103298.45","28.25","861399",".36","-14.19","91.01","67.82","148.89","6.24","12.8","38.27","7.13","165","Industrial Products","Manufacturing - Electronics","12.8","2"
"Murphy Oil","MUR","5012.94","34.97","1862531","6.36","-2.04","-8.12","62.3","1.55","-10.22","5.84","42.74","22.13","214","Oils-Energy","Oil and Gas - Exploration and Production - United States","3.02","3"
"Murphy USA","MUSA","11300.55","611.81","302865","6.28","7.34","19.39","95.97","37.59","-4.25","2.86","622.53","356.57","107","Retail-Wholesale","Retail - Convenience Stores","2.81","3"
"Myers Industries","MYE","1158.64","30.85","587403","2.08","15.11","44.56","78.57","49.55","-1.26","6.34","35.31","14.5","107","Industrial Products","Rubber - Plastics","3.36",""
"Myriad Genetics","MYGN","570.47","6.04","1430000","3.07","42.12","21.04","53.78","-10.88","-1.56",".05","8.18","3.55","105","Medical","Medical - Biomedical and Genetics","-48.24","3"
"NAPCO Security Technologies","NSSC","1282.61","35.9","434781","-6.51","-4.24","-21.39","35.84","-21.88","-3.81","25.94","47.23","29.57","176","Industrial Products","Security and Safety Services","18.7","3"
"NBT Bancorp","NBTB","2633.8","50.64","364900","2.04","7.06","12.36","100","10.68","14.96","28.31","50.64","39.27","160","Finance","Banks - Northeast","19.59","4"
"NCR Atleos Corporation","NATL","3372.56","45.7","706580","1.83","3.91",".91","88.8","8.82",".86","7.15","48.13","26.44","92","Computer and Technology","Internet - Software","3.98","3"
"NCR Voyix Corporation","VYX","1098.32","7.97","2412692","-6.46","5.98","13.37","21.46","-29.09","-4.92","4.86","14.63","6.15","5","Computer and Technology","Computer - Integrated Systems","2.2","3"
"NETGEAR","NTGR","617.32","23","310320","7.23","-5.51","-13.99","19.39","-14.91","3.84","2.12","36.01","19.87","40","Computer and Technology","Communication - Components","-3.58","2"
"NETSTREIT","NTST","2081.38","21.4","2916900","-2.55","6.89","2.34","88.38","10.09","19.79","5.29","21.96","17.14","59","Finance","REIT and Equity Trust - Other","5.29","3"
"NIKE","NKE","63470.82","42.86","27745856","-.81","-4.84","-7.61","5.48","-38.95",".19","5.04","79.24","40.75","50","Consumer Discretionary","Shoes and Retail Apparel ","6.7","5"
"NIO","NIO","12440.68","5.01","24131304","2.66","0","-22.08","27.82","-10.86","38.93","-8.78","7.89","3.9","193","Auto-Tires-Trucks","Automotive - Foreign","-8.78","2"
"NIQ Global Intelligence plc","NIQ","3261.26","11.05","1378400",".45","31.86","-4.99","26.17","-39.19","5.68","2.55","19.74","7.97","96","Business Services","Advertising and Marketing","-7.78","3"
"NMI","NMIH","3183.98","41.91","614154","1.67","10.23","5.35","100","-6.76","8.52","53.79","41.91","35.35","104","Finance","Insurance - Property and Casualty","53.82","3"
"NNN REIT, Inc.","NNN","9010.15","47.36","1513522","-.17","2.6","6.69","98","8.45","6.55","41.47","47.53","39.05","59","Finance","REIT and Equity Trust - Other","41.38","3"
"NOV","NOV","6926.55","19.3","4169394","5.58","-3.31","-1.48","77.53","12.05","-1.42","2.46","21.45","11.88","107","Oils-Energy","Oil and Gas - Mechanical and and Equipment","1.05","2"
"NPK INTL INC","NPKI","1225.33","14.51","1205630","5.76","-1.89","1.47","76.97","10.46","27.38","12.63","16.35","8.36","214","Oils-Energy","Oil and Gas - Exploration and Production - United States","13.71","3"
"NRG Energy","NRG","29192.09","138.36","2510501",".25","4.74","-7.67","27.94","-21.15","9.18","4.48","184.03","120.65","159","Utilities","Utility - Electric Power",".74","3"
"NVIDIA","NVDA","5125560","211.8","131858064","7.55","2.12","5.96","66.6","3.06","65.47","56.2","235.74","164.07","18","Computer and Technology","Semiconductor - General","62.97","2"
"NXP Semiconductors","NXPI","71668.96","283.87","3936246","3.92","-6.28","26.44","67.13","18.68","-2.74","24.61","332.67","184.19","21","Computer and Technology","Semiconductor - Analog and Mixed","21.03","2"
"Nasdaq","NDAQ","49773.25","88.01","4797203","1.83","-1.43",".47","46.26","-17.78","11.05","38.86","100.98","76.85","206","Finance","Securities and Exchanges","23.15","3"
"NatWest Group","NWG","68693.96","17.23","4879939","-4.22","2.8","6.95","68.81","-10.65","6.4","33.26","19.07","13.17","107","Finance","Banks - Foreign","19.11","4"
"Natera","NTRA","39049.11","272.66","1654514","-3.06","23.87","32.73","92.58","8","35.9","-8.82","283.8","133.66","158","Medical","Medical Services","-9.05","5"
"National Bank","NBHC","2016.04","45.01","417186","1.65","4.87","6.76","97.52","7.46","-2.03","28.44","45.25","35.59","81","Finance","Banks - Southeast","17.14","3"
"National Beverage","FIZZ","2894.49","30.92","679971","-4.8","-14.25","-6.1","0","-12.01","-1.73","15.56","47.69","30.92","81","Consumer Staples","Beverages - Soft drinks","15.56",""
"National Energy Services Reunited","NESR","2953.82","29.29","2514752","5.47","17.44","22.71","97.33","69.73","1.72","6.61","29.93","5.96","107","Oils-Energy","Oil and Gas - Mechanical and and Equipment","4.53","1"
"National Fuel Gas Company","NFG","7589.52","79.86","663871","-.22","4.01","-7.42","19.45","-9.48","17.11","27.83","96.3","75.89","165","Oils-Energy","Oil and Gas - Integrated - United States","27.48","3"
"National Health Investors","NHI","3689.62","76.12","977926","-1.54","6.28","-8.67","34.36","-9.55","12.07","36.86","91.02","68.32","59","Finance","REIT and Equity Trust - Other","36.86","5"
"National Storage Affiliates Trust","NSA","3454.49","44.74","816097","-2.61",".11","3.52","92.98","43.92","-2.26","10.48","46.04","27.53","59","Finance","REIT and Equity Trust - Other","10.48","3"
"National Vision","EYE","1611.15","20.11","1958571","1.67","14.46","-19.98","33.31","-29.32","9","3.67","29.46","15.44","198","Consumer Staples","Consumer Products - Staples","2.31","4"
"Navient","NAVI","796.09","8.47","1058423","1.44","2.79","-5.68","13.2","-40.88","-27.71","20.19","15.24","7.44","185","Finance","Financial - Consumer Loans","-1.94","4"
"Navigator Holdings","NVGS","1301.1","21.08","562703","4.93","-6.06","4","67.54","10.45","3.58","17.26","24.29","14.4","50","Transportation","Transportation - Shipping","18.84","3"
"Navitas Semiconductor","NVTS","3059.3","13.09","17414304","-6.43","-40.74","-14.61","28.76","66.37","-44.88","-99.26","31.79","5.54","43","Computer and Technology","Electronics - Semiconductors","-330.67","3"
"Nebius Group N.V.","NBIS","49108.06","194.09","16221872","-.56","-26.79","23.98","61.8","110.42","350.89","-52.99","286.69","44.3","92","Computer and Technology","Internet - Software and Services","95.27","3"
"Nektar Therapeutics","NKTR","2269.41","67.17","1210516","-10.32","11.45","-31.57","57.82","44.17","-43.89","-278.97","100.35","21.68","105","Medical","Medical - Drugs","-284.18","3"
"NeoGenomics","NEO","1852.91","14.23","3550004","-1.86","35.65","78.77","90.99","9.81","10.11","2.24","15.16","4.84","105","Medical","Medical - Biomedical and Genetics","-13.3","3"
"Neogen","NEOG","2104.9","9.67","1859516","2.98","3.87","2.65","75.15","25.54","-3.2","7.21","11.33","4.65","184","Medical","Medical - Products","-69.93","3"
"NerdWallet, Inc.","NRDS","617.19","9.38","652356","-1.26","10.35","-14.34","21.56","-37.18","21.67","8.11","15.93","7.58","162","Finance","Financial - Miscellaneous Services","8.11","3"
"NetApp","NTAP","34197.82","174.55","2981235","5.29","8.24","56.13","92.49","47.91","5.37","23.61","181.08","94.11","24","Computer and Technology","Computer- Storage Devices","18.43","3"
"NetEase","NTES","81967.03","128.39","956903","-1.86","5.4","11.83","38.2","-15.34","11.65","32.68","159.34","109.26","92","Computer and Technology","Internet - Software and Services","29.85","1"
"NetScout Systems","NTCT","3089.31","43.21","647811","1.98","6.53","29.53","93.23","44.9","4.47","21.18","44.84","20.77","179","Computer and Technology","Computer - Networking","11.11","3"
"Netflix","NFLX","309620","73.53","44900900","-3.48","-6.59","-20.58","4.65","-28.83","15.85","23.7","127.42","70.9","165","Consumer Discretionary","Broadcast Radio and Television","28.52","4"
"Neurocrine Biosciences","NBIX","17298.62","172.04","1125557","-3.07","9.99","32.12","85.19","10.07","21.45","22.95","180.55","123.1","105","Medical","Medical - Drugs","21.55","1"
"New Mountain Finance","NMFC","662.11","7.01","764555","-.57","-7.15","-14.93","3.53","-30.93","-12","43.2","10.84","6.87","229","Finance","Financial - SBIC & Commercial Industry","-18.65","3"
"New Oriental Education & Technology Group","EDU","7836.65","49.59","470664","3.72","6.58","-12.01","28.25","-18.23","13.6","10.82","63.51","44.11","172","Consumer Discretionary","Schools","7.82","3"
"NewAmsterdam Pharma Company N.V.","NAMS","3891.73","33.29","972017","-10","10.27","2.49","60.25","-13.89","-50.61","-837.79","41.45","20.92","105","Medical","Medical - Drugs","-943.23","3"
"NewJersey Resources","NJR","5930.15","58.76","782227","2.24","7.32","6.62","97.02","15.62","13.35","16.61","59.21","44.13","181","Utilities","Utility - Gas Distribution","15.67","3"
"Newell Brands","NWL","2133","5.02","13939054","-9.39","5.91","18.4","58.23","22.46","-4.99","3.13","6.39","3.11","198","Consumer Staples","Consumer Products - Staples","-3.91","3"
"Newmark Group","NMRK","2609.66","14.7","1271377","-6.07","-4.05","-9.15","33.88","-23.07","19.61","12.37","19.58","12.2","96","Finance","Real Estate - Operations","4.3","3"
"Newmont","NEM","101150.63","94.75","7783913","-.33","-12.62","-13.31","50.13","-13.89","21.34","37.6","131.95","57.35","223","Basic Materials","Mining - Gold","33.87","3"
"News Corporation","NWS","17052.97","31.15","2016399","2.23","5.43","2.4","57.77","-4.6","-16.19","6.51","35.17","25.65","201","Consumer Discretionary","Film and Television Production and Distribution","12.92","3"
"News Corporation","NWSA","15109.53","27.6","6046880","2.53","6.44","4.47","60.26","-4.11","-16.19","6.51","31.03","22.4","201","Consumer Discretionary","Film and Television Production and Distribution","12.92","1"
