Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Constellation Brands","STZ","22076.53","129.27","2365281","-4.75","-10.51","-17.44","3.34","-13.42","-10.96","23.11","176.09","127.65","224","Consumer Staples","Beverages - Alcohol","18.87","3"
"Suncor Energy","SU","78413.32","66.41","3910023","9.44","22.17","-2.99","89.48","38.33","-5.44","12.23","69.73","38.17","225","Oils-Energy","Oil and Gas - Integrated - Canadian","12.29","3"
"Sun Communities","SUI","14787.69","120","1409502","-1.62","1.2","-6.13","16.52","-10.51","-28.41",".5","137.18","116.6","88","Finance","REIT and Equity Trust - Residential","62.29","4"
"Sunoco","SUN","15277.73","74.59","380129","3.5","15.25","7.09","95.06","31.51","11.05","3.07","75.95","48.42","23","Oils-Energy","Oil and Gas - Refining and Marketing - Master Limited Partnerships","3.07","3"
"Supernus Pharmaceuticals","SUPN","2738.89","47.19","904461","-2.12","5.45","-1.69","59.68","-12.26","8.63","25.15","57","32.67","209","Medical","Medical - Generic Drugs","-3.74","3"
"Grupo Supervielle","SUPV","846.57","9.67","382139",".1","2.44","17.5","60.96","-24.41","-19.44","-4.49","12.86","4.69","86","Finance","Banks - Foreign","-3.46","3"
"Suzano","SUZ","10341.6","8.34","2797433","1.71","2.96","-5.98","17.68","-17.49","2.08","22.9","11.46","7.67","214","Basic Materials","Paper and Related Products","22.9","3"
"Service Properties Trust","SVC","1104.14","8.53","2156020","-1.95",".35","10.06","28.28","-14.33","-4.33","-13.59","15.2","5.9","60","Finance","REIT and Equity Trust - Other","-13.59","5"
"Silvaco Group, Inc.","SVCO","260.8","7.98","453692","-11.04","-33.22","-21.84","44.98","82.07","5.67","-12.06","13.79","3.23","57","Computer and Technology","Electronics - Semiconductors","-41.65","3"
"Silvercorp Metals","SVM","2128","9.62","2677731","9.07","-9.33","-19.77","46.63","6.58","46.58","34.42","15.71","4.3","203","Basic Materials","Mining - Miscellaneous","-2.27","3"
"Seven and I Holdings Co.","SVNDY","29878.18","12.55","303844","-2.45","6.81","4.98","27.43","-19.52","-11.37","2.86","15.54","11.42","65","Retail-Wholesale","Retail - Miscellaneous","3.03","3"
"Savers Value Village, Inc.","SVV","1388.95","9.02","681594","-9.71","-13.35","6.75","29.05","-10.76","9.19","4.18","13.71","7.1","182","Consumer Discretionary","Textile - Apparel","1.29","4"
"Smurfit Westrock PLC","SW","22924.32","43.71","4931432","-2.37","-6.68","13.86","57.32","4.45","47.7","2.91","51.84","32.79","214","Basic Materials","Paper and Related Products","1.22","3"
"Smith & Wesson Brands","SWBI","645.41","14.43","571441","-5.38","-8.03","-7.14","74.92","35.09","10.36","3.51","16.67","7.74","80","Consumer Discretionary","Leisure and Recreation Products","3.53","3"
"Latham Group","SWIM","645.76","5.5","755387","-9.24","-13.25","-9.39","21.2","-19.97","7.35","2.79","8.25","4.76","153","Construction","Building Products - Miscellaneous","1.55","3"
"Stanley Black & Decker","SWK","13588.37","87.41","1349430","-4.27","-5.31","11.84","79.03","8.74","-1.53","4.71","94.12","62.12","169","Industrial Products","Manufacturing - Tools & Related Products","2.44","3"
"Skyworks Solutions","SWKS","9095.05","60.47","4940655","4.93","-13.54","-13.82","25.78","-11.88","-2.18","21.49","83.42","52.5","46","Computer and Technology","Semiconductors - Radio Frequency","8.93","3"
"Southwest Gas","SWX","6731.59","93.01","582186",".06","4.45","-1.11","94.11","7.4","-62.05","11.18","94.05","76.39","190","Utilities","Utility - Gas Distribution","19.95","2"
"SunCoke Energy","SXC","762.83","8.99","1177341","6.39","6.9","31.82","84.48","15.38","-5.07","1.61","9.6","5.67","18","Oils-Energy","Coal","-3.55","3"
"Sensient Technologies","SXT","4981.85","117.03","575949","5.62","-3.93","2.98","81.74","15.1","3.52","9.41","124.64","82.96","74","Basic Materials","Chemical - Specialty","8.71","3"
"Synchrony Financial","SYF","24141.29","71.77","3878580","-3.38","-8.6","-5.81","32.36","-20.51","-.19","18.93","88.47","63.78","182","Finance","Financial - Miscellaneous Services","15.44","3"
"Stryker","SYK","122280.59","318.97","2498643","-3.69",".9","1.22","30.09","-16.14","11.16","20.48","403.53","282.58","166","Medical","Medical - Products","13.2","3"
"SYMBOTIC INC","SYM","24451.81","40.57","1558449","-3.36","-.49","-31.35","4.1","-37","23.31","6.45","87.3","38.57","91","Business Services","Technology Services","-.2","3"
"Synaptics","SYNA","4543.79","117.6","1399967","1.77","-6.38","25.65","66.35","46.81","11.98","14.96","147.57","58.52","57","Computer and Technology","Electronics - Semiconductors","-4.1","3"
"Sysco","SYY","39127.45","81.73","3072542","-.63","1.09","9.4","56.86","2.48","3.2","2.63","91.16","69.3","209","Consumer Staples","Food - Miscellaneous","2.08","3"
"AT&T","T","157330.77","22.96","89503368","4.46","2.41","-12.13","27.13","-14.59","2.71","12.77","29.62","20.48","203","Computer and Technology","Wireless National","16.94","3"
"TransAlta","TAC","4459.12","14.11","1348115","6.57","2.17","13.06","39.16","3.15","-17.11","2.63","17.73","11.78","165","Utilities","Utility - Electric Power","-9.46","4"
"Takeda Pharmaceutical Co.","TAK","53892.88","16.82","3378609",".54","7.48",".84","64.45","-.31","-5.86","18.36","18.8","13.23","94","Medical","Medical - Drugs","4.31","5"
"TAL Education Group","TAL","5728.24","10.34","2819168","1.17","15.53","-7.01","35.1","-12.43","33.72","19.07","12.91","8.95","95","Consumer Discretionary","Schools","17.64","3"
"Talkspace","TALK","872.74","5.21","2036537","-.19",".39",".39","98.99","32.62","22",".49","5.24","2.27","74","Medical","Medical Info Systems",".49","3"
"Talos Energy","TALO","2547.29","15.26","2003359","8.07","11.22","-4.15","84.89","27.96","-9.8","-9.72","16.59","7.79","222","Oils-Energy","Oil and Gas - Exploration and Production - United States","-42.58","3"
"Molson Coors","TAP","7509.56","40.04","2975154","-4.16","-1.23","-6.32","10.09","-20.74","-5.05","9.81","54.38","38.43","224","Consumer Staples","Beverages - Alcohol","-16.14","4"
"Tarsus Pharmaceuticals","TARS","2520.34","58.58","1515881","1.54","-8.95","-7.91","45.23","-33.89","146.71","-9.02","82.51","38.82","91","Medical","Medical - Biomedical and Genetics","-9.02","4"
"TaskUs","TASK","489.94","5.35","645442","-10.39","17.07","-17.44","5.72","-58.07","18.95","12.25","18.21","4.57","70","Computer and Technology","Computers - IT Services","8.7","2"
"BBB Foods Inc.","TBBB","4724.9","39.85","576008","-.82","-6.01","9.18","85.21","10.28","29.35","-3.95","42.58","24.12","190","Consumer Staples","Consumer Products - Staples","-3.95","2"
"The Bancorp","TBBK","2736.63","65.73","410621","-5.26","6.17","9.86","49.38","-10.05","24.06","33.5","80.34","51.48","74","Finance","Banks - Northeast","26.92","3"
"TrueBlue","TBI","231.98","7.63","306057","-7.18","16.84","38.98","80.45","54.95","3.1","-1.28","8.68","3.31","179","Business Services","Staffing Firms","-3.25","3"
"Theravance Biopharma","TBPH","869.18","16.86","943274","-.65","-3.05",".72","60.57","-16.73","66.92","1.65","20.74","10.9","94","Medical","Medical - Drugs","104.34","4"
"Texas Capital Bancshares","TCBI","4309.01","98.67","554297","-8.42","-4.75","-2.02","70.42",".7","3.03","27.25","107.74","77.08","44","Finance","Banks - Southwest","17.9","4"
"TriCo Bancshares","TCBK","1891.66","59.28","574213","-3.8","10.7","17.92","89.04","15.64","1.48","31","61.62","40.26","57","Finance","Banks - West","24.67","3"
"Tencent","TCEHY","503361.66","55.36","3877600","-9.65","3.65","-9.28","6","-33.18","13.87","34.65","87.33","53.32","95","Computer and Technology","Internet - Services","30.6","4"
"Trip.com Group Limited","TCOM","27945.08","43.02","2949899","-1.67","6.25","-20.64","8.13","-44.72","22.42","48.44","78.96","39.84","67","Consumer Discretionary","Leisure and Recreation Services","48.26","5"
"The Toronto Dominion Bank","TD","196094.94","119.22","3115000","-3.78","-1.05","10.7","89.32","16.95","-1.06","25.57","124.8","72.55","86","Finance","Banks - Foreign","13.2","3"
"USA TODAY Co., Inc.","TDAY","1223.5","8.34","1478087","-3.92","5.04","15.35","90.32","49.64","-8.25","1.73","8.86","3.49","174","Consumer Discretionary","Media Conglomerates","1.27",""
"Teradata","TDC","2604.69","27.68","3447524","-10.51","-11.2","5.05","42.6","-15.98","-4.97","16.01","37.88","20.11","23","Computer and Technology","Computer- Storage Devices","24.93","3"
"Transdigm Group","TDG","67893.86","1213.83","355108","-1.4","-8.91","4.64","16.59","-15.66","11.22","24.2","1620.83","1132.88","68","Aerospace","Aerospace - Defense Equipment","20.24","3"
"Teladoc Health","TDOC","1563.24","8.66","4284828","-8.55","9.48","42.9","79.81","14.32","-1.54","-6.3","9.72","4.47","95","Medical","Medical Services","-6.81","3"
"Telephone and Data Systems","TDS","3824.82","33.61","1131148","-2.15","-9.75","-25.41","1.55","-24.25","-75.26","11.26","47.59","33.39","95","Utilities","Wireline - National","6.15","3"
"ThredUp","TDUP","740.69","5.74","1637383","-14.84","-13.68","33.8","29.32","-17","19.53","-4.49","12.08","3.11","190","Consumer Staples","Consumer Products - Staples","-6.68","3"
"Tidewater","TDW","3851.14","77.44","728381","3.77","17.76","-13.31","68.79","41.67",".52","8.17","91.12","47.29","206","Oils-Energy","Oil and Gas - Integrated - United States","22.16","3"
"Teledyne Technologies","TDY","30170.46","651.22","426513","3.23","3.83",".83","81.69","17.82","7.86","17.69","688.59","484.47","68","Aerospace","Aerospace - Defense Equipment","15.29","2"
"T1 Energy Inc","TE","1586.26","5.68","34623648","-4.38","-33.18","18.33","41.54","-21.43","25572.84","-32.85","12.04","1.16","52","Oils-Energy","Solar","-42.3","3"
"Atlassian","TEAM","20339.49","80.15","3406161","-13.22","7.32","16.85","15.77","-54.32","19.66","21.2","203","57.15","154","Computer and Technology","Internet - Software","-3.5","4"
"BioTechne Corp","TECH","11236.94","71.77","5788095","0","1.51","29.74","98.79","12.77","5.23","25.06","72.12","43.3","91","Medical","Medical - Biomedical and Genetics","9.05","4"
"Teck Resources","TECK","28905.97","59.85","3245871","7.28","1.44","2.43","72.74","15.48","18.81","20.35","70.56","31.27","203","Basic Materials","Mining - Miscellaneous","17.85","2"
"TE Connectivity","TEL","58025.96","198.79","2569254","-1.87","-.64","-6.08","26.73","-19.26","8.94","16.56","249","180.47","57","Computer and Technology","Electronics - Miscellaneous Components","15.61","2"
"Tempus AI, Inc.","TEM","8261.78","46.01","5161691","-14.14","-16.15","-17.07","5.98","-28","83.41","-6.37","103.25","42.37","74","Medical","Medical Info Systems","-22.21","3"
"Tenable Holdings","TENB","3486.8","31.62","4011117","-20.49","15.23","51.36","58.55","24.17","11.04","20.13","42.65","16.04","154","Computer and Technology","Internet - Software","-1.15","4"
"Teradyne","TER","58507.63","373.75","3902173","15.96","-20.81","8.82","72.04","78.42","13.13","24.12","483.84","90.15","64","Computer and Technology","Electronics - Miscellaneous Products","22.55","2"
"Teva Pharmaceutical Industries","TEVA","35851.16","31.18","4534443","-3.23","-7.26","-11.09","75.38","-7.69","4.32","19.77","36.34","15.38","209","Medical","Medical - Generic Drugs","9.01","3"
"Terex","TEX","7824.98","68.52","1385601","4.2","-8.13","10.16","81.52","18.61","5.73","6.18","74.58","41.78","179","Industrial Products","Manufacturing - Construction and Mining","1.87","3"
"Truist Financial","TFC","63789.02","51.2","7643994","-3.85","1.05","-.58","68.68","-3.86","25.5","28.72","55.81","41.09","26","Finance","Banks - Major Regional","19.13","3"
"Triumph Financial, Inc.","TFIN","1909.41","79.91","341566",".29","4.09","18.07","96.57","17.9","6.34","9.25","81.08","46.95","182","Finance","Financial - Miscellaneous Services","7.17","1"
"Triple Flag Precious Metals Corp.","TFPM","5916.41","28.72","678358","5.74","1.95","-10","31.82","-20.11","44.5","56.79","41.36","22.82","233","Basic Materials","Mining - Gold","68.68","3"
"TFS Financial","TFSL","5092.65","18.16","748257","-1.52","3.71","20.75","95.2","25.41","4.37","27.65","18.44","12.61","95","Finance","Financial - Savings and Loan","11.42","3"
"Teleflex","TFX","5806.48","131.16","411778","-3","2.64","5.85","80.11","-.69","-34.61","16.87","138.81","100.34","166","Medical","Medical - Instruments","-35.89","2"
"Trekor Metals Limited","TGB","2655.93","7.26","4996315","5.07","10.5","1.4","72.21","18.52","10.8","7.98","8.88","3.05","203","Basic Materials","Mining - Miscellaneous","1.98","2"
"Target","TGT","61079.62","134.48","4083455","-4.09","-3.65","3.65","88.32","27.12","-1.68","3.42","141.2","83.68","23","Retail-Wholesale","Retail - Discount Stores","3.24","2"
"TG Therapeutics","TGTX","8496.14","55.5","2206176","1.04","3.49","64.3","89.1","72.04","87.32","66.99","59.06","26.39","91","Medical","Medical - Biomedical and Genetics","65.95","3"
"Target Hospitality","TH","1636.68","16.34","1153535","-3.14","-19.07","12.38","70.77","88.5","-16.99","-13.47","20.52","6.22","67","Consumer Discretionary","Leisure and Recreation Services","-13.47","2"
"Tenet Healthcare","THC","17142.99","199.02","1201301","-.09","8.2","12.36","52.52","-7.46","3.12","7.69","244.8","148.38","225","Medical","Medical - Hospital","10.27","4"
"The Hanover Insurance Group","THG","7491.72","214.13","317644","3.44","3.17","14.09","87.19","8.26","5.72","11.05","221.61","163.22","151","Finance","Insurance - Property and Casualty","10.77","2"
"Thor Industries","THO","3903.78","74.99","672729","-3.15","-3.8","-5.12","6.34","-32.51","-4.62","2.48","120.34","71.92","247","Construction","Building Products - Mobile Homes and RV Builders","2.67","5"
"Gentherm","THRM","1398.73","45.61","417645","22.84","26.2","51.53","100","15.88","2.92","5.49","45.61","27.21","151","Auto-Tires-Trucks","Automotive - Original Equipment","1.68","3"
"Acuren Corporation","TIC","1540.67","6.97","2067924",".72","-14.9","-23.74","5.41","-36.3","39.45","-2.82","14.49","6.54","91","Business Services","Technology Services","-5.77","3"
"Millicom International Cellular","TIGO","16266.25","96.25","1568335",".7","8.81","13.4","96.01","60.42",".26","8.66","98.61","39.45","184","Computer and Technology","Wireless Non-US ","19.16","4"
"Interface","TILE","1895.54","32.65","511366","-3.94","-8.05","17.11","78.53","8.06","5.41","8.74","35.94","20.62","40","Consumer Discretionary","Textile - Home Furnishing","8.92","3"
"TIM","TIMB","10191.59","21.05","437321","-4.54","-3.97","-18.85","32.19","0","1.02","16.09","27.96","17.77","184","Computer and Technology","Wireless Non-US ","16","4"
"The TJX Companies","TJX","169550.02","153.48","5392971","-.85","-1.1","-2.09","65.97","-7.68","7.12","9.13","168.41","124.53","23","Retail-Wholesale","Retail - Discount Stores","9.4","2"
"Teekay Corporation Ltd.","TK","970.18","11.18","595621","2.19",".72","-16.32","57.27","14.4","-22.19","13.03","14.15","7.2","235","Oils-Energy","Oil and Gas - Integrated - International","13.03",""
"Turkcell Iletisim Hizmetleri","TKC","4928","5.6","2116508","-6.2","-6.98","-11.39","9.88","-5.4","20.62","7.34","7.15","5.43","184","Computer and Technology","Wireless Non-US ","7.27","3"
"TKO Group Holdings, Inc.","TKO","34831.84","179.43","1269072","-2.9","-11.96","-3.58","34.35","-20.67","68.85","4.61","224.96","155.61","169","Consumer Discretionary","Film and Television Production and Distribution","4.47","3"
"The Timken Company","TKR","9791.08","140.89","797961","2.32","-2.17","27.05","94.06","54.74",".19","8.41","145.32","70.79","64","Computer and Technology","Electronics - Miscellaneous Products","6.6","3"
"PT Telekomunikasi Indonesia","TLK","14225.33","14.36","844306",".63","1.2","-15.08","9.3","-36.96","-6.81","11.1","23.43","13.43","238","Utilities","Diversified Communication Services","11.1","5"
"Talen Energy Corporation","TLN","18165.01","379.27","705790","2.98","-9","1.84","53.4","-6.5","22.03","15.28","445.84","302.97","154","Oils-Energy","Alternative Energy - Other","-.63","2"
"Toyota Motor","TM","230430.27","176.8","431381","-1.65","6.19","-8.21","12.59","-23.68","6.74","7.59","248.29","166.5","201","Auto-Tires-Trucks","Automotive - Foreign","7.59","3"
"TransMedics Group","TMDX","2458.32","71.13","959974","-6.41","-8.51","-29.43","10.28","-45.97","37.13","14.43","150.42","62.04","166","Medical","Medical - Instruments","27.04","5"
"Tencent Music Entertainment Group","TME","13787.4","8.76","5421835","-5.19","7.35","-4.47","3.3","-53.83","20.92","29.25","26.36","8.16","174","Consumer Discretionary","Media Conglomerates","26.45","4"
"Taylor Morrison Home","TMHC","6768.83","72.45","2851874",".37",".65","19.28","99.83","13.72","-.57","9.35","72.48","54.79","185","Construction","Building Products - Home Builders","8.77","3"
"Thermo Fisher Scientific","TMO","212686.39","572.32","2174140","5.36","13.16","19.49","68.31","-8.73","3.91","19.28","639.45","427.62","166","Medical","Medical - Instruments","15.04","3"
"TMobile US","TMUS","184429.33","170.42","5077066","-11.63","-6.14","-12.83","2.95","-22.44","8.49","12.68","259.01","167.73","203","Computer and Technology","Wireless National","11.45","3"
"Tandem Diabetes Care","TNDM","1158.14","16.9","1580541","3.74","7.23","-13.44","37.39","-28.95","7.93","-7.26","28.26","10.11","166","Medical","Medical - Instruments","-9.2","4"
"TriNet","TNET","2772.76","60.35","330788","-.2","27.73","31.83","68.71","-5.69","-.85","20.67","72.42","33.85","95","Business Services","Outsourcing","3.22","3"
"TEEKAY TANK LTD","TNK","2614.92","75.69","347345","5.37","7.7","-3.64","81.96","30.92","-22.58","45.57","83.03","42.35","39","Transportation","Transportation - Shipping","42.6","3"
"Travel  Leisure Co.","TNL","4495.45","73.45","755517","-2.69","-3.66","13.59","74.68","-3.77","4.06","11.02","78.74","57.85","67","Consumer Discretionary","Leisure and Recreation Services","5.81","2"
"Tokyo Electron","TOELY","186819.95","199.58","324183","-5.65","-14.71","32.79","73.29","65.99","1.66","18.72","247.8","67.27","64","Computer and Technology","Electronics - Miscellaneous Products","23.4","1"
"The Oncology Institute","TOI","501.11","5.07","2180181","-3.61","-.98","31.35","68.93","31.6","27.79","-7.31","6.28","2.38","95","Medical","Medical Services","-7.42","3"
"Toll Brothers","TOL","13698.18","146.55","963728","-5.94","-9.58","3.1","59.02",".15","1.11","11.66","166.12","118.36","185","Construction","Building Products - Home Builders","11.66","3"
"Toast","TOST","14654.4","28.4","13531341","-6.36","10.21","-.42","22.51","-26.1","24.05","9.69","49.3","22.33","154","Computer and Technology","Internet - Software","6.39","3"
"Towne Bank","TOWN","2838.76","35.95","739184","-2.81","-.5","1.1","69.81","-.45","9.04","27.63","37.65","32.02","74","Finance","Banks - Southeast","25.64","4"
"Turning Point Brands","TPB","1415.77","73.1","339474","-12.35","-12.87","-9.4","3.47","-37.69","28.39","14.73","142.98","70.59","215","Consumer Staples","Tobacco","11.53","4"
"Tutor Perini","TPC","4612.21","87.66","1046804","11.12","7.48","-5.66","81.32","20.86","28.11","4.4","97.31","45.65","46","Construction","Building Products - Heavy Construction","1.37","3"
"TPG Inc.","TPG","16152.65","42.03","1807262","-4.82","5.02","-3.65","12.92","-39.17","33.43","48.78","69.66","37.93","81","Finance","Financial - Investment Management","3.81","4"
"Texas Pacific Land","TPL","29352.07","425.55","334299","2.28","8.83","-4.08","57.09","36.91","13.09","60.03","539.79","273.56","154","Oils-Energy","Alternative Energy - Other","60.03","3"
"Tapestry","TPR","28110.48","139.13","2471791","-3.51","-4.71","-4.07","67.04",".62","5.09","18.22","160.49","95.69","53","Retail-Wholesale","Retail - Apparel and Shoes","8.44","3"
"Tootsie Roll Industries","TR","2850.49","37.92","317518","-3.88","2.88","-10.19","36.77","-1.47","1.28","13.14","44.81","33.91","225","Consumer Staples","Food - Confectionery","13.14",""
"Trex","TREX","4403.23","42.38","1933560","-7.49","-15.21","8.11","31.93","11.63","1.98","16.95","68.49","30.13","95","Construction","Building Products - Wood","16.25","1"
"Targa Resources","TRGP","61298","285.58","1202339","1.89","4.44","9.8","100","43.03","3.95","12.87","285.58","146.3","23","Oils-Energy","Oil and Gas - Refining and Marketing - Master Limited Partnerships","12.87","3"
"Thomson Reuters","TRI","37327.89","85.69","1822601","-13.29","5.78","-11.83","6.91","-40.89","3","23.53","208.76","76.55","201","Business Services","Business - Services","19.93","2"
"Trinity Capital","TRIN","1569.44","17.46","1030988","-2.46","3.31","5.12","87.47","10.13","23.54","49.05","17.93","14.18","208","Finance","Financial - SBIC & Commercial Industry","43.45","3"
"TripAdvisor","TRIP","1569.71","13.49","2875747","-9.4","5.39","21.2","42.93","-14.39","3.05","7.03","19.14","9.24","157","Retail-Wholesale","Internet - Commerce",".99","3"
"Trimble","TRMB","11737.17","50.35","2601056","-6.33",".22","-25.21","4.07","-40.62","-2.61","21.48","85.24","48.87","60","Industrial Products","Manufacturing - General Industrial ","12.38","2"
"TORM","TRMD","3080.5","30.19","583657","2.69","8.99","-7.25","72.14","42.47","-14.09","34.99","34.87","18.07","39","Transportation","Transportation - Shipping","24.45",""
"Trustmark","TRMK","2702.89","46.12","478924","-3.23","-.47","3.94","86.25","9.41","18.31","27.66","47.66","36.46","74","Finance","Banks - Southeast","20.12","4"
"Trinity Industries","TRN","2923.42","36.77","729650","-.97","1.07","12.76","97.4","28.5","-29.95","12.71","37.13","23.3","169","Transportation","Transportation - Equipment and Leasing","12.37",""
"Terreno Realty","TRNO","7660.5","72.06","1109705","-4.02","10.27","10.52","86.32","13.41","24.51","86.44","75.08","53.01","60","Finance","REIT and Equity Trust - Other","86.44","2"
"T. Rowe Price","TROW","24629.95","114.95","2070996","-3.3","8.1","11.73","84.66","3.75","3.12","30.34","120.16","86.19","81","Finance","Financial - Investment Management","28.28","2"
"Tronox","TROX","1017.76","6.38","2351987","10.57","-6.73","-36.14","46.05","41.38","-5.73","-10.31","10.48","2.88","91","Basic Materials","Chemical - Diversified ","-15.82","4"
"TC Energy","TRP","72914.9","69.98","2631299",".11","-.3","4.56","96.14","17.55","8.51","24.19","70.91","46.82","154","Oils-Energy","Alternative Energy - Other","22.22","3"
"TriMas","TRS","1440.99","40.22","373320","-1.66","-8.74","8.64","66.19","4.84","12.66","7.78","45.03","30.81","209","Industrial Products","Metal Products - Procurement and Fabrication","93.79","2"
"TPG RE Finance Trust","TRTX","657.12","8.5","680505","-3.08","-.35",".47","42.18","-8.78","-5.51","57.53","9.72","7.61","90","Finance","Real Estate - Operations","19.38","2"
"TransUnion","TRU","14234.42","73.83","2218561","-8.55","10.19","3.99","27.02","-20.44","9.38","18.37","99.22","64.43","53","Business Services","Business - Information Services","14.91","3"
"Trupanion","TRUP","1025.08","23.5","345773","-10.82","-1.96","-2.04","6.99","-41.89","11.95","1.74","50.66","21.46","95","Finance","Insurance - Accident and Health","1.74","2"
"The Travelers Companies","TRV","78501.38","376.37","1898948","11.41","18.25","23.34","100","19.9","5.18","16.85","376.37","254.91","151","Finance","Insurance - Property and Casualty","16.95","3"
"Tenaris","TS","30744.82","57.36","967875","2.91","0","-10.24","78.04","37.85","-4.33","16.17","64.02","33.69","30","Industrial Products","Steel - Pipe and Tube","16.17","3"
"Tractor Supply Co.","TSCO","15901.31","30.32","10666538","-2.23","-1.4","-13.62","3.52","-43.98","4.31","6.82","62.65","29.14","65","Retail-Wholesale","Retail - Miscellaneous","6.42","4"
"Tower Semiconductor","TSEM","29284.23","260.42","1719093","9.46","-3.51","17.81","79.27","104.94","9.05","17.51","316.85","44.67","57","Computer and Technology","Electronics - Semiconductors","15.13",""
"Tesla","TSLA","1200667.38","319.69","41388696","-18.25","-14.78","-16.23","9.11","-34.31","-2.93","5.92","489.88","302.63","160","Auto-Tires-Trucks","Automotive - Domestic","3.67","3"
"Sixth Street Specialty Lending","TSLX","1575.43","16.58","541598","-6.38","2.35","-15.41","4.43","-29.46","-6.94","44.67","24.77","16.2","208","Finance","Financial - SBIC & Commercial Industry","25.25","2"
"Taiwan Semiconductor","TSM","2155407.75","415.58","14385454","1.43","-4.46","4.93","75.23","26.36","35.9","50.31","477.57","227.33","1","Computer and Technology","Semiconductor - Circuit Foundry","50.31","1"
"Tyson Foods","TSN","19983.34","56.75","2694665","-1.87","-1.82","-11.43","33.44","-10.55","2.12","2.49","68.75","50.72","217","Consumer Staples","Food - Meat Products",".81","3"
"TSS","TSSI","293.93","10.47","787649","6.19","-10.13","-31.66","15.89","36.84","66.03","7.14","29.26","6.92","95","Construction","Engineering - R and D Services","7.14","3"
"Trane Technologies","TT","106042.52","479.71","1126782",".99","-4.72","-2.6","81.3","13.89","7.48","13.74","503.46","376.43","91","Business Services","Technology Services","13.41","3"
"ServiceTitan Inc.","TTAN","6589.11","69.07","1824047","-8.52","8.94","16.16","21.42","-40.07","24.5","11.88","119.62","55.29","154","Computer and Technology","Internet - Software","-13.44","3"
"Toro","TTC","8721.12","91.58","587002","-4.51","-5.64","-3.77","69.86","7.5","-1.6","9.44","101.76","67.99","95","Consumer Discretionary","Tools - Handheld","7.29","3"
"The Trade Desk","TTD","7893.12","16.79","13364954","-12.19","-3.12","-28.83","0","-59.13","18.47","28.37","89.76","16.79","95","Computer and Technology","Internet - Services","14.57","3"
"TDK","TTDKY","36019.73","18.53","421715","-.54","-21.88","-.7","48.17","21.43","14.93","7.87","25.91","11.67","57","Computer and Technology","Electronics - Miscellaneous Components","7.87","2"
"TotalEnergies","TTE","206751.92","86.23","1881279","9.4","10.16","-6.99","79.65","21.8","-6.22","9.8","93.6","57.39","19","Oils-Energy","Oil and Gas - Refining and Marketing","8.29","3"
"Tetra Tech","TTEK","7933.67","30.57","2393448","-4.56","7.49","-5.41","26.72","-15.78","4.69","9.4","42.61","26.18","95","Construction","Engineering - R and D Services","8.58","3"
"Tetra Technologies","TTI","1135.11","8.53","1743981","-5.54","-16.37","-10.4","56.98","-15.88","5.31","4.8","12.32","3.51","95","Oils-Energy","Oil and Gas - Field Services","1.15","3"
"TTM Technologies","TTMI","15042.68","144.85","3002254","11.3","-31.21","-8.45","57.76","93.98","18.98","9.23","221.47","40.06","57","Computer and Technology","Electronics - Miscellaneous Components","6.29","3"
"TakeTwo Interactive Software","TTWO","42749.75","230.25","2072094","-3.89","-3.55","7.71","55.87","-16.9","18.16","11.3","262.29","189.69","190","Consumer Discretionary","Gaming","-4.48","3"
"TELUS","TU","15913.14","10.11","5982997","-4.53","-8.75","-19.31","0","-29.07","-1.14","6.74","16.63","10.11","238","Utilities","Diversified Communication Services","4.54","3"
"Travere Therapeutics","TVTX","5270.84","56.68","1460400","2.53","-3.98","34.57","94.62","37.07","110.45","-3.9","59.03","15.32","91","Medical","Medical - Biomedical and Genetics","-4","3"
"Tradeweb Markets","TW","23528.26","99.845","1530437","-1.33","9.12","-11.84","15.28","-14.21","18.92","40.49","146.12","91.5","29","Finance","Financial - Investment Bank","40.25","3"
"Titan International","TWI","507.89","7.89","521493",".64","-.13","3.54","26.42","-6.89","-.95","-.89","11.4","6.63","151","Auto-Tires-Trucks","Automotive - Original Equipment","-4.72",""
"Twilio","TWLO","28087.27","185.06","1700006","-10.47","-3.05","24.99","64.23","20.22","13.66","15.74","236.64","92.44","154","Computer and Technology","Internet - Software","1.96","2"
"Two Harbors Investments Corp","TWO","1270.01","12.09","2198924","-.08","-2.42","4.49","61.27","6.4","-8.48","-266.01","14.1","8.91","190","Finance","REIT and Equity Trust","-87.72","1"
"Twist Bioscience","TWST","5756.36","92.44","1486997","1.33","-4.36","58.15","86.74","169.29","20.32","-30.39","102.88","24.16","91","Medical","Medical - Biomedical and Genetics","-19.85","3"
"Ternium","TX","9450.36","47.14","564394","6.68","3.9","7.31","80.04","14.06","-11.56","3.89","51.24","30.7","44","Basic Materials","Steel - Producers","3.66","1"
"10x Genomics","TXG","6101.52","48.06","3178707","8.05","34.51","117.96","100","172.28","5.25","-3.55","48.06","11.34","74","Medical","Medical Info Systems","-3.55","3"
