Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Mohawk Industries","MHK","6562.22","107.66","696912","-7.34","-3.38","-1.69","29.35","-10.28","-.48","5.29","139.75","94.33","43","Consumer Discretionary","Textile - Home Furnishing","3.77","4"
"Molina Healthcare","MOH","12654.05","242.88","948336","6.67","20.32","61.79","100","27.48","11.75",".82","242.88","122.65","25","Medical","Medical - HMOs",".42","3"
"Molson Coors","TAP","7479.55","39.88","3138121","2.62","-2.47","-9.96","9.09","-22.18","-5.05","9.81","54.38","38.43","220","Consumer Staples","Beverages - Alcohol","-16.14","3"
"Momo","MOMO","658.3","6.12","757622","2.17","5.7","-4.67","19.35","-14.89","2.44","9.04","9.12","5.4","97","Computer and Technology","Internet - Software","7.27",""
"Mondelez International","MDLZ","76839.27","59.86","9434319","1.17","-2.67","4.45","43.4","1.29","5.75","9.37","70.75","51.51","214","Consumer Staples","Food - Miscellaneous","6.64","3"
"MongoDB","MDB","27183.58","337.97","1473025","-5.57","-4.58","27.97","57.17","-26.65","22.79","17.55","440.6","201","97","Computer and Technology","Internet - Software","-1.12","3"
"Monolithic Power Systems","MPWR","63445.5","1291.38","1136907","-4.07","-21.84","-13.38","59.28","29.78","26.43","30.97","1689.89","711.24","25","Computer and Technology","Semiconductor - Analog and Mixed","22.84","3"
"Monro Muffler Brake","MNRO","515.89","16.51","1082217","-4.12","1.6","-8.12","32.03","-24.96","-3.19","1.21","23.81","13.07","66","Consumer Discretionary","Consumer Services - Miscellaneous",".19","5"
"Monster Beverage","MNST","94935.25","97.07","5433900","-.31","4.12","25.69","98.54","15.32","10.7","24.38","97.64","58.65","84","Consumer Staples","Beverages - Soft drinks","23.11","3"
"Monte Rosa Therapeutics","GLUE","1856.86","21.98","1676709","-5.46","21.3","10.95","84.23","27.68","63.54","-302.69","25.31","4.19","163","Medical","Medical - Biomedical and Genetics","-302.69","3"
"Montrose Environmental Group","ONT","723.87","20.03","670869","-9.28","20.59","-6.14","33.39","-26.52","19.26","7.09","31.06","14.5","46","Business Services","Waste Removal Services",".71","2"
"Moody's","MCO","86602.28","495.72","968271","-.61","9.18","7.79","65.54","-11.61","8.89","35.08","539.61","412.23","171","Finance","Financial - Miscellaneous Services","31.69","2"
"Moog","MOG.A","12419.56","392","315241","-7.65","-1.52","23.23","86.09","46.61","6.97","7.82","425.85","182.56","84","Aerospace","Aerospace - Defense Equipment","6.83","3"
"Morgan Stanley","MS","348721.91","221.09","5328938","-.45","1.43","15.94","93.18","13.44","11.54","24.65","227.09","139.09","70","Finance","Financial - Investment Bank","14.65","3"
"Morgan Stanley Direct Lending Fund","MSDL","1309.61","15.45","520358",".46",".32","-.06","27.3","-14.61","-4.52","44.25","19.79","13.82","228","Finance","Financial - SBIC & Commercial Industry","22.84","4"
"Morningstar","MORN","6599.76","173.55","445600","4.31",".24","-6.92","20.18","-27.26","7.49","17.73","299","141.84","48","Business Services","Business - Information Services","16.06",""
"Motorola Solutions","MSI","69396.12","418.06","1014330","-1.13","1.54","-6.46","42.88","-.66","8","22.13","490.3","363.83","175","Computer and Technology","Wireless Equipment","17.61","3"
"Mueller Industries","MLI","12481.21","56.44","1716400","-.7","-18.05","-6.63","51.38","-10.44","10.87","18.76","70.42","41.67","210","Industrial Products","Metal Products - Procurement and Fabrication","19.37",""
"Mueller Water Products","MWA","3849.19","24.6","1250711","-2.96","-4.61","-10.64","22.65","-5.93","8.75","15.11","30.37","22.91","62","Industrial Products","Manufacturing - General Industrial ","14.17","3"
"Murata Manufacturing","MRAAY","101287.33","27.7","885961","-12.95","-12.89","84.42","66.06","144.96","6.24","12.8","38.27","7.13","171","Industrial Products","Manufacturing - Electronics","12.8","2"
"Murphy Oil","MUR","5002.9","34.9","1868904","10.02","-4.25","-5.93","61.96","1.73","-10.22","5.84","42.74","22.13","205","Oils-Energy","Oil and Gas - Exploration and Production - United States","3.02","3"
"Murphy USA","MUSA","11281.89","610.8","303199","8.48","4.08","22.95","95.59","37.88","-4.25","2.86","622.53","356.57","107","Retail-Wholesale","Retail - Convenience Stores","2.81","3"
"Myers Industries","MYE","1143.24","30.44","572174","-.52","13.41","41.91","76.6","48.11","-1.26","6.34","35.31","14.5","107","Industrial Products","Rubber - Plastics","3.36",""
"Myriad Genetics","MYGN","553.47","5.86","1448862","-2.82","35.65","14.01","49.89","-13.21","-1.56",".05","8.18","3.55","163","Medical","Medical - Biomedical and Genetics","-48.24","3"
"NAPCO Security Technologies","NSSC","1276.9","35.74","450801","-8.78","-4.87","-22.15","34.94","-21.93","-3.81","25.94","47.23","29.57","190","Industrial Products","Security and Safety Services","18.7","3"
"NBT Bancorp","NBTB","2632.24","50.61","362187",".9","6.75","10.6","100","11.03","14.96","28.31","50.61","39.27","168","Finance","Banks - Northeast","19.59","4"
"NCR Atleos Corporation","NATL","3355.59","45.47","730526","1.13","2.94","-.74","87.74","8.68",".86","7.15","48.13","26.44","97","Computer and Technology","Internet - Software","3.98","3"
"NCR Voyix Corporation","VYX","1123.13","8.15","2466620","-6.96","9.54","15.77","23.58","-27.22","-4.92","4.86","14.63","6.15","6","Computer and Technology","Computer - Integrated Systems","2.2","3"
"NETGEAR","NTGR","613.56","22.86","315460","3.49","-6.81","-14.77","18.52","-15.11","3.84","2.12","36.01","19.87","31","Computer and Technology","Communication - Components","-3.58","2"
"NETSTREIT","NTST","2107.64","21.67","2944575",".93","8.57","3.73","93.98","11.9","19.79","5.29","21.96","17.14","58","Finance","REIT and Equity Trust - Other","5.29","3"
"NIKE","NKE","64803.62","43.76","28070916",".97","-3.19","-5.85","7.82","-37.44",".19","5.04","79.24","40.75","53","Consumer Discretionary","Shoes and Retail Apparel ","6.7","5"
"NIQ Global Intelligence plc","NIQ","3267.16","11.07","1377501","12.73","29.78","-6.5","26.34","-38.85","5.68","2.55","19.74","7.97","97","Business Services","Advertising and Marketing","-7.78","3"
"NMI","NMIH","3155.11","41.53","607285",".36","11.52","3.41","95.67","-7.26","8.52","53.79","41.81","35.35","97","Finance","Insurance - Property and Casualty","53.82","3"
"NNN REIT, Inc.","NNN","9010.15","47.36","1542558",".83","3.11","4.99","98","8.85","6.55","41.47","47.53","39.05","58","Finance","REIT and Equity Trust - Other","41.38","3"
"NOV","NOV","6865.54","19.13","4286278","7.53","-6.77","-.05","75.76","11.48","-1.42","2.46","21.45","11.88","94","Oils-Energy","Oil and Gas - Mechanical and and Equipment","1.05","2"
"NPK INTL INC","NPKI","1210.13","14.33","1204580","1.34","-2.98",".07","74.72","9.5","27.38","12.63","16.35","8.36","205","Oils-Energy","Oil and Gas - Exploration and Production - United States","13.71","3"
"NRG Energy","NRG","29428.39","139.48","2514267","-1.09","6.96","-11.26","29.71","-20.22","9.18","4.48","184.03","120.65","168","Utilities","Utility - Electric Power",".74","3"
"NVIDIA","NVDA","4925426","203.53","131923792","4.08","-4.2",".73","55.06","-.6","65.47","56.2","235.74","164.07","18","Computer and Technology","Semiconductor - General","62.97","2"
"NXP Semiconductors","NXPI","70285.42","278.39","4010135","-.76","-11.87","25.77","63.44","16.82","-2.74","24.61","332.67","184.19","25","Computer and Technology","Semiconductor - Analog and Mixed","21.03","3"
"Nasdaq","NDAQ","50451.89","89.21","4835025","5.61","-2.01","1.63","51.23","-16.34","11.05","38.86","100.98","76.85","207","Finance","Securities and Exchanges","23.15","3"
"NatWest Group","NWG","69770.42","17.5","4956200","-4.74","6.19","5.87","73.39","-8.91","6.4","33.26","19.07","13.17","107","Finance","Banks - Foreign","19.11","4"
"Natera","NTRA","39082.05","272.89","1675726","-3.84","25.77","31.36","92.73","8.5","35.9","-8.82","283.8","133.66","100","Medical","Medical Services","-9.05","4"
"National Bank","NBHC","2000.36","44.66","422179",".68","4.05","5.93","93.89","7.02","-2.03","28.44","45.25","35.59","92","Finance","Banks - Southeast","17.14","3"
"National Beverage","FIZZ","2914.15","31.13","661423","-3.74","-14.83","-8.09",".78","-11.08","-1.73","15.56","47.69","31","84","Consumer Staples","Beverages - Soft drinks","15.56",""
"National Energy Services Reunited","NESR","2843.89","28.2","2517882","2.06","8","19.85","92.78","64.03","1.72","6.61","29.93","5.96","94","Oils-Energy","Oil and Gas - Mechanical and and Equipment","4.53","1"
"National Fuel Gas Company","NFG","7689.31","80.91","662894","3.43","5.3","-6.65","24.6","-7.95","17.11","27.83","96.3","75.89","171","Oils-Energy","Oil and Gas - Integrated - United States","27.48","3"
"National Health Investors","NHI","3678.96","75.9","974047","-.13","7.36","-10.57","33.39","-9.47","12.07","36.86","91.02","68.32","58","Finance","REIT and Equity Trust - Other","36.86","5"
"National Storage Affiliates Trust","NSA","3479.2","45.06","726294","-.57",".33","2.74","94.71","45.49","-2.26","10.48","46.04","27.53","58","Finance","REIT and Equity Trust - Other","10.48","3"
"National Vision","EYE","1545.45","19.29","1983538","-3.41","7.41","-24.32","27.46","-31.95","9","3.67","29.46","15.44","194","Consumer Staples","Consumer Products - Staples","2.31","4"
"Navient","NAVI","792.33","8.43","1091588",".48","5.77","-6.44","12.15","-40.93","-27.71","20.19","15.59","7.44","184","Finance","Financial - Consumer Loans","-1.94","4"
"Navigator Holdings","NVGS","1264.06","20.48","549641","3.12","-9.94","-.78","61.48","7.71","3.58","17.26","24.29","14.4","53","Transportation","Transportation - Shipping","18.84","3"
"Navitas Semiconductor","NVTS","3007.89","12.87","18009566","-15.5","-45.77","-2.5","27.92","64.19","-44.88","-99.26","31.79","5.54","43","Computer and Technology","Electronics - Semiconductors","-330.67","3"
"Nebius Group N.V.","NBIS","53262.6","210.51","16057635","-1.18","-19.06","32.26","68.57","129.07","350.89","-52.99","286.69","44.3","92","Computer and Technology","Internet - Software and Services","95.27","3"
"Nektar Therapeutics","NKTR","2308.26","68.32","1206057","-6.6","11.73","-31.92","59.29","47.19","-43.89","-278.97","100.35","21.68","164","Medical","Medical - Drugs","-284.18","3"
"NeoGenomics","NEO","1837.29","14.11","3723247","-6.93","27.23","71.45","89.83","9.29","10.11","2.24","15.16","4.84","163","Medical","Medical - Biomedical and Genetics","-13.3","3"
"Neogen","NEOG","2100.54","9.65","1864409","1.47","3.76",".21","74.85","25.75","-3.2","7.21","11.33","4.65","201","Medical","Medical - Products","-69.93","3"
"NerdWallet, Inc.","NRDS","624.43","9.49","660843",".11","13.25","-13.73","22.87","-36.21","21.67","8.11","15.93","7.58","171","Finance","Financial - Miscellaneous Services","8.11","3"
"NetApp","NTAP","32117.15","163.93","2954098",".23","1.3","53.51","80.28","39.43","5.37","23.61","181.08","94.11","24","Computer and Technology","Computer- Storage Devices","18.43","3"
"NetEase","NTES","83907.83","131.43","948732",".34","4.37","11.18","44.27","-13.01","11.65","32.68","159.34","109.26","92","Computer and Technology","Internet - Software and Services","29.85","1"
"NetScout Systems","NTCT","3084.3","43.14","654021","2.45","5.84","31.48","92.94","45.21","4.47","21.18","44.84","20.77","181","Computer and Technology","Computer - Networking","11.11","3"
"Netflix","NFLX","310883.25","73.83","46487996","-2.88","-9.6","-22.15","5.18","-28.28","15.85","23.7","127.42","70.9","80","Consumer Discretionary","Broadcast Radio and Television","28.52","3"
"Neurocrine Biosciences","NBIX","17505.75","174.1","1119576","0","9.15","32.31","88.77","11.81","21.45","22.95","180.55","123.1","164","Medical","Medical - Drugs","21.55","1"
"New Mountain Finance","NMFC","660.22","6.99","767284","-1.83","-10.15","-17.18","3.02","-30.87","-12","43.2","10.84","6.87","228","Finance","Financial - SBIC & Commercial Industry","-18.65","3"
"New Oriental Education & Technology Group","EDU","7689.69","48.66","456767",".29","3.4","-16.82","23.45","-19.46","13.6","10.82","63.51","44.11","107","Consumer Discretionary","Schools","7.82","3"
"NewAmsterdam Pharma Company N.V.","NAMS","3890.56","33.28","997926","-4.64","8.76","-1.6","60.21","-13.59","-50.61","-837.79","41.45","20.92","164","Medical","Medical - Drugs","-943.23","3"
"NewJersey Resources","NJR","5975.57","59.21","786088","5.24","8.52","6.51","100","16.94","13.35","16.61","59.21","44.13","209","Utilities","Utility - Gas Distribution","15.67","3"
"Newell Brands","NWL","2183.99","5.14","14006037","-7.72","7.98","17.62","61.89","25.86","-4.99","3.13","6.39","3.11","194","Consumer Staples","Consumer Products - Staples","-3.91","3"
"Newmark Group","NMRK","2678.89","15.09","1284668","-3.27",".33","-8.93","39.16","-20.73","19.61","12.37","19.58","12.2","94","Finance","Real Estate - Operations","4.3","3"
"Newmont","NEM","99389.16","93.1","7814468","-5.19","-12","-18.93","47.92","-15.07","21.34","37.6","131.95","57.35","223","Basic Materials","Mining - Gold","33.87","3"
"News Corporation","NWS","17195.3","31.41","2047225","4.63","7.38","4.77","60.5","-3.44","-16.19","6.51","35.17","25.65","178","Consumer Discretionary","Film and Television Production and Distribution","12.92","3"
"News Corporation","NWSA","15180.7","27.73","6276422","4.09","7.9","6.78","61.76","-3.3","-16.19","6.51","31.03","22.4","178","Consumer Discretionary","Film and Television Production and Distribution","12.92","1"
"Newsmax Inc.","NMAX","1084.95","8.4","1185144","-7.18","7.42","18.31","30.98","-1.02","10.67","-44.16","15.62","5.16","80","Consumer Discretionary","Broadcast Radio and Television","-43.17","2"
"Nexa Resources","NEXA","1825","13.78","709356","4.31","-4.37","-13.88","75.6","41.83","8.51","6.42","16.72","4.67","198","Basic Materials","Mining - Miscellaneous","6.44","2"
"Nexstar Media Group, Inc.","NXST","5358.37","175.46","473112","-4","1.84","-14.6","20.98","-21.29","-8.47","9.76","253.64","154.7","78","Consumer Discretionary","Media Conglomerates","3.23","3"
"NextEra Energy","NEE","184302.48","88.38","11103474","1.08","2.62","-3.95","66.2",".28","10.74","28.42","97.88","69.77","168","Utilities","Utility - Electric Power","29.36","2"
"Nextpower Inc.","NXT","14977.86","99.67","3570535","-13.35","-20.79","-6.4","44.71","4.22","20.28","19.31","156.4","53.8","52","Oils-Energy","Solar","16.46","1"
"Nexxen International Ltd. Sponsored ADR","NEXN","555.52","9.87","401643","5.9","13.58","27.52","71.4","37.47","-.19","14.11","11.54","5.7","97","Business Services","Advertising and Marketing","4.85","2"
"NiSource","NI","22567.21","47.07","4467132",".04","-.84","-1.49","79.3","2.67","21.76","13.99","49.08","39.37","168","Utilities","Utility - Electric Power","14.15","2"
"Nice","NICE","6047.68","103.48","493888","6.49","19.58","-1.94","23.31","-16.62","7.68","25.01","170.37","83.15","97","Computer and Technology","Internet - Software","17.57","3"
"Nicolet Bankshares","NIC","3497.64","164.58","430503","-.93","12.23","5.66","92.12","23.59","6.89","38.68","168.82","115.04","168","Finance","Banks - Northeast","21.89","3"
"Nintendo","NTDOY","55918.57","10.86","2950576","-.37","-1.72","-18.71","4.56","-41.33","100.86","17.13","24.89","10.19","182","Consumer Discretionary","Gaming","18.33","4"
"Noble Corporation PLC","NE","6667.42","41.79","1749843","11.71","-7.44","-10.38","56.12","34.79","7.45","3.32","54.37","25.7","107","Oils-Energy","Oil and Gas - Drilling","7.17","3"
"Nokia","NOK","67126.78","11.69","79133664","-6.55","-21.12","10.28","59.69","64.58","8.16","9.18","16.85","4.05","175","Computer and Technology","Wireless Equipment","4.02","3"
"Nomad Foods Limited","NOMD","1604.8","11.48","1278539",".44","11.24","18.72","26.29","-16.41","2.25","7.6","18.18","9.09","214","Consumer Staples","Food - Miscellaneous","4.43","3"
"Nomura","NMR","28223.69","9.62","1160623","3.33","9.19","13.31","98.81","4.44","1.62","7.64","9.66","6.3","70","Finance","Financial - Investment Bank","7.64","2"
"Nordea Bank","NRDBY","64551.1","18.97","1463564","-2.87","-.89",".74","74.69","-8.72","-11.48","42.12","20.61","14.13","107","Finance","Banks - Foreign","22.65","3"
"Nordic American Tankers Limited","NAT","1289.56","6.09","4851948","4.46","11.95",".5","89.97","61.26","-18.91","19.05","6.47","2.68","53","Transportation","Transportation - Shipping","24.19","3"
"Nordson","NDSN","15968.21","286.59","385859","-2.41","-1.93","1.24","81.08","8.57","3.78","21.33","304.64","209.25","62","Industrial Products","Manufacturing - General Industrial ","18.19","3"
"Norfolk Southern","NSC","73574.74","327.59","967660","1.77","5.58","7.71","100","3.35",".47","23.01","327.59","259.49","199","Transportation","Transportation - Rail","21.91","3"
"Norsk Hydro ASA","NHYDY","17549.2","8.87","405154","-.67","-17.87","-21.57","41.88","3.98","3.3","5.45","13.02","5.88","198","Basic Materials","Mining - Miscellaneous","3.11","5"
"NorthWestern","NWE","4502.39","73.2","487005","5.04","3.43","1.2","98.99","3.31","6.39","13.72","73.42","51.58","168","Utilities","Utility - Electric Power","10.21","4"
"Northern Oil and Gas","NOG","2214.84","20.36","3692317","17.21","2","-17.64","22.23","-13.62","11.23","19.31","30.82","17.37","205","Oils-Energy","Oil and Gas - Exploration and Production - United States","-33.17","3"
"Northern Trust","NTRS","34068.13","184.105","902456","1.64","6.59","15.8","100","22.77","-10.99","23.01","184.1","122.72","25","Finance","Banks - Major Regional","12.84","2"
"Northfield Bancorp","NFBK","610.59","14.62","358348","-1.28","1.53","5.56","92.6","16.51","4.44","29.69","14.99","9.99","100","Finance","Financial - Savings and Loan","1.77",""
"Northrop Grumman","NOC","76956.58","541.82","952082","-1.08","-.53","-17.53","16.84","-13.45","2.24","9.52","768.02","496.02","107","Aerospace","Aerospace - Defense","10.8","3"
"Northwest Bancshares","NWBI","2202.04","15.05","1304758","-.4","3.44","12.48","92.59","14.24","16.23","26.49","15.35","11.3","100","Finance","Financial - Savings and Loan","14.72","3"
"Northwest Natural","NWN","2156.2","51.24","301447","5.32","3.22","-3.96","72.06","-.14","11.83","9.78","55.8","39.48","209","Utilities","Utility - Gas Distribution","9.56","3"
"Norwegian Cruise Line","NCLH","9012.33","19.63","15809179","1.92","-2.53","-3.11","39.83","-19.89","3.67","10.88","26.94","14.79","171","Consumer Discretionary","Leisure and Recreation Services","5.66","3"
"Nova Ltd.","NVMI","14389.11","452.73","498210","-2.98","-25.25","-14.93","58.5","25.58","30.96","32.45","605.65","237.16","43","Computer and Technology","Electronics - Semiconductors","29.21","3"
"Novanta","NOVT","5655.12","149.78","564861","-9.16","-4.37","13.23","72.89","14.66","3.3","12.69","168.59","99.22","77","Computer and Technology","Electronics - Miscellaneous Components","5.35","3"
"Novartis","NVS","292653.22","153.37","2020034","-1.36","1.19","1.58","72.33","1.33","8.38","30.73","168.62","113.5","229","Medical","Large Cap Pharmaceuticals","24.87","3"
"Novavax","NVAX","1465.14","8.91","4107095","-4.71","-3.26","2.77","54.13","20.77","64.69","2.43","11.19","6.22","163","Medical","Medical - Biomedical and Genetics","-14.73","1"
"Novo Nordisk","NVO","220035.19","49.28","10132729",".04","12.2","21.8","38.42","-11.78","11.1","35.22","71.7","35.29","229","Medical","Large Cap Pharmaceuticals","37.23","5"
"NovoCure Limited","NVCR","1863.56","16.09","1640425","-7.1","-8.58","26.99","71.89","13.35","8.28","-25.66","18.46","10.03","163","Medical","Medical - Biomedical and Genetics","-25.66","4"
"Nu ","NU","66377.06","13.67","58876620","-2.77","9.98","-9.47","28.91","-25.62","36.97","19.45","18.76","11.6","107","Finance","Banks - Foreign","18.2","3"
"Nu Skin Enterprises","NUS","255.86","5.27","818916","4.56","2.33","-32.61","4.18","-50.1","-14.26","4.13","12.84","4.94","205","Consumer Staples","Cosmetics","3.78","3"
"Nucor","NUE","53063.64","233","1699944","4.05","-10.15","15.2","75.22","30.12","5.73","6.89","266.35","131.78","70","Basic Materials","Steel - Producers","6.82","2"
"Nurix Therapeutics","NRIX","2356.88","22.71","2180804","-5.53","33.28","33.28","87.96","9.05","53.95","-928.44","24.69","8.24","163","Medical","Medical - Biomedical and Genetics","-928.44","3"
"Nutanix","NTNX","14927.1","55.22","3914572","5.34","11.78","36.04","44.55","-2.69","18.11","19.29","81.12","34.41","91","Computer and Technology","Computers - IT Services","10.03","3"
"Nutrien","NTR","32399.49","67.6","2772973","4.74","2.22","-5.02","46.07","-.24","3.52","8.65","83.94","53.64","184","Basic Materials","Fertilizers","8.58","3"
"Nuvation Bio","NUVB","2009.13","5.77","8735759","3.04","12.26","12.69","49.12","-41.34","698.96","-102.06","9.54","2.13","163","Medical","Medical - Biomedical and Genetics","-102.06","3"
"O'Reilly Automotive","ORLY","72330.25","87.28","8525571","3.61","-3.3","-5.98","12.89","-12.84","6.42","14.3","107.82","84.24","73","Retail-Wholesale","Automotive - Retail and Wholesale - Parts","14.3","4"
"ODDITY Tech Ltd.","ODD","952.87","16.55","1428013","-4.61","43.17","12.28","10.49","-62.48","25.16","11.45","74.04","9.81","97","Computer and Technology","Internet - Software","6.97","5"
"OFG Bancorp","OFG","2111.65","49.97","443509",".56","4.93","17.44","98.61","11.07","3.29","28.94","50.15","37.15","168","Finance","Banks - Northeast","23.45","3"
"OGE Energy","OGE","10110.28","48.99","1307183","1.51","2.21","3.57","88.7","4.5","9.21","14.03","49.86","42.16","168","Utilities","Utility - Electric Power","14.03","3"
"OI Glass","OI","1471.68","9.6","2467179","-4.38","6.79","-12.25","19.38","-40.76","-1.61","3.05","16.63","7.91","32","Industrial Products","Glass Products","-2.91","3"
"ON Semiconductor","ON","35416.29","90.37","13268851","-4.56","-28.22","5.62","51.07","52.01","-15.35","16.29","133.93","44.9","25","Computer and Technology","Semiconductor - Analog and Mixed","9.46","3"
"ONDAS INC","ONDS","3687.68","6.96","64166868","-11","-26.81","-35.14","42.17","-35.04","605.28","-76.9","14.01","1.82","214","Computer and Technology","Wireless National","247.85","3"
"ONE Gas","OGS","5044.85","80.38","722823","6.25","3.88","-9.36","44.42","-5.22","16.5","12.12","90.64","72.18","209","Utilities","Utility - Gas Distribution","11.77","3"
"ONEOK","OKE","58093.3","92.19","3597587","5.44","5.42","10.04","90.14","14.25","54.99","10.16","95.24","64.31","56","Oils-Energy","Oil and Gas - Production Pipeline - MLB","10.03","2"
"ONESPAN","OSPN","559.43","15.09","381209","0","6.04","31.91","66.76","7.05","0","22.39","17.55","10.15","97","Computer and Technology","Internet - Software","28.47","3"
"OPENLANE, Inc.","OPLN","4188.05","39.53","1071961","-3.91","2.44","24.78","82.01","20.91","8.16","8.66","42.9","24.17","164","Auto-Tires-Trucks","Automotive - Original Equipment","9.47","1"
"OR Royalties Inc.","OR","5381.23","28.73","1063787","-6.75","-20.55","-32.78","9.22","-26.06","45.1","64.87","47.73","26.8","198","Basic Materials","Mining - Miscellaneous","78.09","5"
"OUTFRONT Media","OUT","5836.5","33.15","1892899","1.97","5.81","9.23","95.63","25.29",".04","9.98","33.9","16.75","58","Finance","REIT and Equity Trust - Other","9.98","3"
"Oaktree Specialty Lending","OCSL","1059.67","12.03","495417","0","2.56","-7.6","32.05","-13.99","-17","46.19","14.68","10.78","171","Finance","Financial - Miscellaneous Services","16.66","4"
"Obsidian Energy","OBE","602.06","9.01","667175","14.48","-13.45","-14.68","40.11","33.88","-28.06",".21","14.46","5.36","231","Oils-Energy","Oil and Gas - Exploration and Production - Canadian",".21",""
"Occidental Petroleum","OXY","54515.93","54.81","9141978","12.29",".64",".61","58.16","21.41","-17.88","11.8","66.24","38.92","171","Oils-Energy","Oil and Gas - Integrated - United States","19.98","2"
"OceanFirst Financial","OCFC","1102.46","19.14","1077398",".47","5.45","-1.24","69.12","-2.87","-.75","21.63","20.4","16.32","100","Finance","Financial - Savings and Loan","10.04","3"
"Oceaneering International","OII","4310.99","43.22","1175405","11.16","14.07","16.5","100","63.83","4.62","6.47","43.22","20.47","107","Oils-Energy","Oil and Gas - Field Services","12.12","3"
"Octave Specialty Group, Inc.","OSG","275.93","6.13","518799","-4.52","6.42","31.55","35.67","-28.23","6.53","-1.71","10.08","3.94","178","Finance","Insurance - Multi line","-75.91","3"
"Ocular Therapeutix","OCUL","2163.33","9.88","2982398","2.28","9.9","3.78","32.5","-25.87","-18.47","-555.88","16.11","6.88","164","Medical","Medical - Drugs","-558.24","4"
"Oil States International","OIS","509.84","8.47","743344","10.14","3.29","-14.27","37.75","13.96","-3.41","3.49","14.39","4.88","94","Oils-Energy","Oil and Gas - Mechanical and and Equipment","-17.03","3"
"Okeanis Eco Tankers Corp.","ECO","2116.22","54.2","427768","1.59","1.9","2.77","92.04","45.89","-.43","52.82","56.93","22.63","53","Transportation","Transportation - Shipping","41.26","3"
"Okta","OKTA","24251.34","139.53","3142755","-6.1","18.13","84.17","89.16","46.98","11.84","21.9","148.84","62.93","84","Computer and Technology","Security","8.24","2"
"Old Dominion Freight Line","ODFL","48435.81","232.9","1723499","7.6","-1.9","4.26","87.07","35.29","-5.48","18.46","248.73","126.29","16","Transportation","Transportation - Truck","18.46","3"
"Old National Bancorp","ONB","10171.27","26.325","4191282","-.47","6.32","8.56","98.18","7.48","26.39","32.97","26.45","19.6","84","Finance","Banks - Midwest","18.9","3"
"Old Republic International","ORI","10208.44","42.04","1636953","1.13","9.02","-1.08","57.9","-16.1","10.99","10.58","46.62","35.74","178","Finance","Insurance - Multi line","10.83","3"
"Old Second Bancorp","OSBC","1186.03","23.06","395043","-.69","4.77","5.83","92.07","7.72","17.51","29.7","23.62","16.56","84","Finance","Banks - Midwest","20.07","2"
"Olin","OLN","2408.94","21.15","3793927","7.09","-16.4","-21.32","24.52","-7.51","3.68","-1.32","30.14","18.23","166","Basic Materials","Chemical - Diversified ","-1.89","3"
"Ollie's Bargain Outlet","OLLI","3949.41","65.33","2486105","-5.55","-23.14","-30.26","4.37","-45.71","16.62","9.09","140.8","61.88","194","Consumer Staples","Consumer Products - Staples","9.13","3"
"Omada Health, Inc.","OMDA","1397.04","23.5","1089298","2.84","35.6","67.38","79.29","35.65","53.24","2.75","26.78","10.94","100","Medical","Medical Services","-2.22","3"
"Omega Healthcare Investors","OHI","14425.53","48.44","1828447","-1.18","7.14","4.15","90.9","-.49","13.19","51.14","49.62","36.65","58","Finance","REIT and Equity Trust - Other","51.14","2"
"Omnicell","OMCL","2122.96","46.68","688330","3.18","16.73","23.49","80.78","-6.14","6.53","7.17","51.39","26.88","100","Medical","Medical Info Systems","1.67","3"
"Omnicom Group","OMC","23527.26","82.55","4865850","3.32","7.89","5.16","82.46","-6.88","10.09","10.16","85.8","67.27","97","Business Services","Advertising and Marketing",".32","3"
"On Holding ","ONON","24197.32","37.92","4598928","2.85","-1.99","1.8","27.01","-25.69","38.09","9.51","54.24","31.88","76","Retail-Wholesale","Retail - Apparel and Shoes","7.92","3"
"One Stop Systems","OSS","321.39","12.99","1226327","-16.52","-24.61","28.36","55.41","64.79","-41.1","3.55","19.95","4.34","19","Computer and Technology","Computer - Micro Computers","12.44","3"
"OneMain","OMF","6845.21","59.25","1079645","-1.38","2.74","-1.12","45.18","-20.11","9.25","19.21","71.37","49.26","184","Finance","Financial - Consumer Loans","14.38","4"
"OneSpaWorld","OSW","2647.88","26.1","998777","-5.71","-.31","4.9","72.29","14.63","7.37","10.95","28.68","19.37","171","Consumer Discretionary","Leisure and Recreation Services","7.85","3"
"Onto Innovation","ONTO","15132.49","304.21","1353631",".12","-9.45","3.09","74.26","75.53","1.82","23.24","378.45","90","1","Computer and Technology","Nanotechnology","10.32","1"
"Ooma","OOMA","561.28","20.41","315608","3.08","19.01","28.69","100","58.49","6.52","11.5","20.41","10.58","31","Computer and Technology","Communication - Components","3.17","2"
"Open Text","OTEX","5718.34","23.57","1606143","4.43","6.84",".9","18.09","-34.1","-10.42","20.21","39.69","20.01","103","Computer and Technology","Computer - Software","9.91","3"
"Opera Limited","OPRA","1683.6","18.8","313232","-8.47","-2.69","7.43","79.21","20.93","27.92","16.84","20.64","11.79","190","Computer and Technology","Internet - Content","17.72","3"
