Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Rogers Communication","RCI","18702.6","34.62","1518892","1.67","3.71","-2.56","33.3","-18.98","3.33","12.15","40.97","31.45","204","Utilities","Diversified Communication Services","27.54","4"
"Roku","ROKU","22385.43","151.84","2783544","4.11","6.67","22.3","98.21","23.57","15.18","7.1","153.11","81.99","159","Consumer Discretionary","Broadcast Radio and Television","6.82","3"
"Roper Technologies","ROP","39945.07","403.89","867631","2.88","12.01","22.02","39.27","-19.89","12.26","26.55","540.52","315.53","107","Computer and Technology","Computers - IT Services","30.24","3"
"Ross Stores","ROST","81743.04","254.825","2077364",".76","16.11","20.72","99.63","24.9","7.67","9.74","255.23","144.67","85","Retail-Wholesale","Retail - Discount Stores","9.74","3"
"Royal Bank Of Canada","RY","292281.28","210.79","1392638",".15",".05","14.07","91.71","9.16","-.6","32.37","217.87","132.44","88","Finance","Banks - Foreign","15.92","4"
"Royal Caribbean Cruises","RCL","82375.24","308","2299403","-4.94","6.72","21.94","51.45","-2.5","8.8","23.8","365.84","246.71","152","Consumer Discretionary","Leisure and Recreation Services","23.54","3"
"Royalty Pharma","RPRX","33381","57.97","2903375","1.4","2.69","11.33","92.02","32.46","5.04","86.53","59.97","34.9","152","Medical","Medical - Biomedical and Genetics","32.14","3"
"Rubrik, Inc.","RBRK","20152.67","97.91","2704416","31","16.78","50.68","98.92","13.03","48.46","4.39","98.5","43.81","101","Computer and Technology","Internet - Software","-20.25","3"
"Rush Enterprises","RUSHA","6232.52","80.2","513127","-.93","6.59","16.69","92.9","31.28","-4.75","3.67","82.76","46.68","214","Retail-Wholesale","Automotive - Retail and Whole Sales","3.67","4"
"Rush Street Interactive","RSI","5729.44","24.72","3127217","-12.22","-27.68","-10.66","47.4","12.33","22.76","6.12","34.52","15.89","201","Consumer Discretionary","Gaming","2.33","3"
"RxSight","RXST","273.27","6.57","981680","4.45","29.84","9.5","23.29","-44.33","-3.89","-12.24","13.09","4.59","106","Medical","Medical - Instruments","-36.8","2"
"Ryan Specialty Holdings Inc.","RYAN","10859.34","42.45","2298676","-2.7","1.65","26.08","41.37","-27.41","21.28","16.13","60.96","29.39","76","Finance","Insurance - Brokerage","7.55","3"
"Ryder System","R","9976.32","260.16","363339","-.84","-1.94","12.36","83.2","20.02",".23","4.24","280.34","160.2","91","Transportation","Transportation - Equipment and Leasing","3.88","3"
"Ryman Hospitality Properties","RHP","7571.16","119.95","606192","-8.93","-3.55","10.55","67.97","11.93","10.17","9.91","135.99","85.91","88","Finance","REIT and Equity Trust - Other","9.91","2"
"SAP","SAP","256204.55","208.55","3653852","9.97","30.37","19.43","41.7","-24.2","12.55","19.85","295.46","146.38","85","Computer and Technology","Computer - Software","20.88","4"
"SATELLOGIC INC","SATL","790.14","5.33","5827390","34.77","23.09","-44.13","42.87","151.66","37.58","28.55","10.74","1.27","108","Computer and Technology","Satellite and Communication","-325.65","3"
"SBA Communications","SBAC","19202.71","181.05","1128455",".84","-3.23","-10.96","27.13","-17.36","5.06","34.51","223.75","165.15","88","Finance","REIT and Equity Trust - Other","34.51","3"
"SEI Investments","SEIC","12568.41","104.72","804277",".51","8.88","13.81","99.86","12.73","8.1","29.4","104.76","75.18","68","Finance","Financial - Investment Management","28.85","3"
"SIGMA LITHIUM","SGML","1323.8","11.76","1600668","12.43","1.2","-20.33","37.32","-21.28","-27.79","-41.84","23.65","4.68","187","Basic Materials","Mining - Miscellaneous","-41.84","3"
"SK Telecom Co.","SKM","12775.04","33.29","2714406","3.26","5.62","-10.05","51.71","43.17","-8.47","4.23","46","19.68","108","Computer and Technology","Wireless Non-US ","4.23","2"
"SL Green Realty","SLG","3932","55.05","1092778","1.61","13.83","28.23","65","5.96","13.18","-27.13","65.67","35.33","88","Finance","REIT and Equity Trust - Other","-16.92","3"
"SLB Limited","SLB","78956.42","53.2","12841762","7.89","12.33","-6.91","81.7","22.39","-1.6","10.51","58.01","31.72","161","Business Services","Technology Services","8.53","4"
"SLM","SLM","5134.71","27.32","2834788",".81","9.76","25.03","59.79","-10.86",".31","50.44","33.09","18.74","76","Finance","Financial - Consumer Loans","26.09","3"
"SLR Investment","SLRC","707.57","12.97","428421","-.23",".23","-1.37","16.56","-25.93","-5.97","37.62","16.8","12.21","165","Finance","Financial - SBIC & Commercial Industry","35.2","4"
"SM Energy","SM","7554.25","31.76","3604207","-.53","6.26","-4.25","82.31","49.96","17.24","19.74","34.81","17.57","213","Oils-Energy","Oil and Gas - Exploration and Production - United States","18.2","3"
"SOPHiA GENETICS","SOPH","643.48","7.67","423936","34.8","34.09","63.54","99.15","45.01","18.56","-90.95","7.71","3.01","101","Medical","Medical Info Systems","-93.86","3"
"SPS Commerce","SPSC","2691.01","74.75","615179","-1.05","18.03","40.93","37.69","-25.95","17.83","22.49","115.82","49.91","200","Business Services","Business - Services","10.1","3"
"SPX Technologies, Inc.","SPXC","10635.73","212.35","567538","-.83","-1.3","5.93","48.16","-6.28","14.17","15.06","246.41","180.71","44","Construction","Building Products - Air Conditioner and Heating","11.27","2"
"SS&C Technologies","SSNC","18718.43","79.77","2082204",".49","17.2","18.67","62.95","-19.43","6.63","25.33","90.2","62.05","85","Computer and Technology","Computer - Software","13.16","3"
"STAAR Surgical","STAA","1250.69","25.12","1060035","3.2","-9.58","-22.25","52.32","-3.94","-23.72","14.07","33.34","16.1","34","Medical","Medical - Dental Supplies","-7.24","1"
"STARLING ONCOLO","STLN","608.85","6.16","1925685","20.08","-1.44","54","93.79","52.78","27.79","-6.18","6.41","2.38","88","Medical","Medical Services","-6.18","3"
"STERIS","STE","23293.75","238.91","779351","2.7","10.07","12.23","57.05","-16.8","8.73","16.99","268.65","199.4","106","Medical","Medical - Instruments","13.34","3"
"STMicroelectronics","STM","48815.83","54.35","12209124","4.14","-20.62","-10.84","56.46","84.99","-11.07","5.96","79.91","21.2","34","Computer and Technology","Semiconductor - General","3.56","3"
"SYMBOTIC INC","SYM","24174.57","40.11","1680231","-12.52","-5.47","-14.75","3.16","-40.48","23.31","6.8","87.3","38.57","161","Business Services","Technology Services",".48","3"
"Sabra Healthcare REIT","SBRA","5280.42","20.67","3222088",".29","4.61","-1.24","66.67","-3.64","10.15","7.61","22.39","17.23","88","Finance","REIT and Equity Trust - Other","7.61","3"
"Safety Insurance Group","SAFT","1517.96","103.4","377437",".2","36.18","42.58","99.72","17.18","12.83","4.95","103.5","67.37","101","Finance","Insurance - Property and Casualty","5.33","3"
"Saia","SAIA","9490.04","355.77","536736","-1.2","-17.66","-22.37","44.49","-3.8",".79","7.87","487.14","250.48","19","Transportation","Transportation - Truck","8.19","3"
"SailPoint, Inc. ","SAIL","11009.02","19.41","3469001","12.85","38.54","33.04","67.88","-15.29","24.35","14.08","23.63","10.49","101","Computer and Technology","Internet - Software","-14.04","2"
"Salesforce, Inc.","CRM","161760.69","197.51","12599589","6.22","15.35","10.05","40.81","-34.17","9.58","30","266.23","150.12","101","Computer and Technology","Internet - Software","18.73","3"
"Sally Beauty","SBH","1568.17","16.75","1492830","3.84","13.95","41.71","95.3","3.71","-.42","5.43","17","11.68","97","Retail-Wholesale","Retail - Miscellaneous","5.16","2"
"Samsara Inc.","IOT","23226.82","39.86","5565305","7.35","8.23","30.22","74.44","-.72","29.57","20.9","45.22","24.25","101","Computer and Technology","Internet - Software","3.32","2"
"Sanara MedTech","SMTI","313.87","34.25","344781",".74","37.44","56.46","92.27","29.51","18.97","-.4","35.75","16.34","148","Medical","Medical - Products","-31.23","3"
"Sandisk Corporation","SNDK","183323.27","1237.92","16899454","-3.89","-26.05","-7.13","52.18","360.45","175.3","54.25","2335","40.69","22","Computer and Technology","Computer- Storage Devices","56.47","1"
"Sanmina","SANM","10673.91","199.15","877189","3.06","-1.31","-11.54","51.72","17.17","7.4","4.55","282.72","109.61","1","Computer and Technology","Electronics - Manufacturing Services","2.41","1"
"Sanofi","SNY","105414.01","43.48","3398452","1.23","-1.18","-.14","19.53","-20.78","11","22.13","52.34","41.33","211","Medical","Large Cap Pharmaceuticals","8.66","3"
"Sarepta Therapeutics","SRPT","1814.67","17.18","3275921","8.19","-8.71","1","24.19","-29.51","15.58","3.83","24.45","14.86","152","Medical","Medical - Biomedical and Genetics","-13.48","4"
"Savers Value Village, Inc.","SVV","1890.16","12.29","1049817","15.62","26.96","69.75","78.52","16.18","9.19","4","13.71","7.1","187","Consumer Discretionary","Textile - Apparel","1.42","3"
"Schneider National","SNDR","6181.11","35.26","1023337","1","-3.87","8.93","81.09","17.35","7.25","2.02","38.76","20.25","177","Transportation","Transportation - Services","1.92","1"
"Schrodinger","SDGR","1385.7","18.77","1054831","22.84","14.38","55.77","67.25","-7.31","23.29","-20.98","22.52","11.07","101","Medical","Medical Info Systems","-20.98","3"
"Science Applications International","SAIC","5304.05","125.46","429767","4.45","10.72","30.67","97.56","10.05","-2.9","7.54","126.54","82.22","107","Computer and Technology","Computers - IT Services","5.55","2"
"Scorpio Tankers","STNG","3853.95","76.44","711354","-1.71","-1.09","-6.63","76.07","32.78","-24.58","46.81","86.62","44.07","33","Transportation","Transportation - Shipping","67.16","3"
"Scotts MiracleGro","SMG","3622.99","62.27","1163279","-8.64","-2.57","8.24","46.89","-5.77","-3.93","8.21","73.47","52.38","93","Consumer Staples","Agriculture - Operations","2.19","3"
"Sea Limited","SE","70146.73","114.8","4384898","3.28","3.74","30.03","30.96","-20.55","36.38","8.1","196.5","78.16","101","Computer and Technology","Internet - Software","6.41","4"
"Seacoast Banking Corp. of Florida","SBCF","3371.37","34.82","1046102","-.26","5.61","15.34","92.96","-2.15","15.64","29.45","35.38","27.42","69","Finance","Banks - Southeast","15.11","2"
"Seadrill Limited","SDRL","2923.93","46.76","721631","9.77","10.65","-14.67","69.81","19.32","3.75","1.2","54.8","28.17","177","Oils-Energy","Oil and Gas - Drilling",".07","3"
"Seagate Technology","STX","181539.98","800.99","5714254","-3.62","-6.93","8.12","69.02","156.81","34.06","29.01","1094.04","148.1","43","Computer and Technology","Computer - Integrated Systems","26.11","1"
"Select Water Solutions, Inc.","WTTR","2885.84","20.89","2031398","13.66","6.85","6.8","90.45","75.33","-3.08","2.24","22.26","7.91","156","Business Services","Waste Removal Services","2.24","2"
"Selective Insurance Group","SIGI","5655.49","94.94","592731","-.5","-2.83","5.97","80.29",".19","9.77","9","100.15","73.72","101","Finance","Insurance - Property and Casualty","9.1","3"
"Sempra","SRE","55130.34","84.31","3467832","-3.9","-10.7","-6.56","24.09","-15.69","3.92","24.52","99.75","79.41","156","Oils-Energy","Alternative Energy - Other","16.7","3"
"Semtech","SMTC","12227.95","131.27","2229275","10.24","-.67","-.85","65.58","57.28","15.47","15.8","174.73","48.47","24","Computer and Technology","Semiconductor - Analog and Mixed","-3.05","2"
"Sensata Technologies Holding","ST","6664.09","45.79","1738056","-2.2","3.13","-4.25","68.99","21.45","-5.8","13.98","53.55","28.53","108","Computer and Technology","Instruments - Control","2.37","3"
"Senseonics","SENS","315.19","7.54","602605","44.31","42.53","35.61","41.62","20.6","56.89","-225.09","11.3","4.86","101","Medical","Medical Info Systems","-225.09","3"
"Sensient Technologies","SXT","5505.92","129.36","576000","2.59","13.47","13.56","98.16","21.57","3.52","9.81","130.23","82.96","150","Basic Materials","Chemical - Specialty","9.27","1"
"SentinelOne","S","7620.53","22.23","6675268","10.87","19.84","26.74","100","30.85","21.89","7.04","22.23","11.94","44","Computer and Technology","Security","-30.39","3"
"Service Corporation International","SCI","11366.72","83.4","1267214","-2.94","4.72","5.84","77.16","-5.56","2.93","12.45","87.73","68.77","237","Consumer Staples","Funeral Services","12.3","3"
"Service Properties Trust","SVC","1047.73","8.09","1788028","2.66","-8.69","-5.93","25.32","-22.36","-4.33","-25.44","14.55","5.9","88","Finance","REIT and Equity Trust - Other","-25.44","4"
"ServiceNow","NOW","131772.97","127.44","25605784","11.6","14.54","23.23","40.69","-26.55","20.88","26.55","192.23","83","107","Computer and Technology","Computers - IT Services","11.34","4"
"ServiceTitan Inc.","TTAN","8289.1","86.89","1340487","4.22","8.14","38.98","49.12","-27.96","24.5","11.88","119.62","55.29","101","Computer and Technology","Internet - Software","-13.44","3"
"Sezzle Inc.","SEZL","3973.65","118","832600","-27.65","-26.37","15.19","48.72","64.14","66.08","29.62","188.55","50.97","162","Business Services","Financial Transaction Services","30.35","2"
"Shake Shack","SHAK","3056.74","71.45","2155254","10.3","14.91","19.7","31.95","-22.28","15.38","3.31","112.16","52.34","171","Retail-Wholesale","Retail - Restaurants","2.56","3"
"SharkNinja, Inc.","SN","26226.06","186.17","1781355","15.94","24.29","74.96","100","46.9","15.75","11.88","186.17","84.57","171","Consumer Discretionary","Consumer Products - Discretionary","10.06","2"
"Shell","SHEL","252177.78","89.95","7093941","-1.24","7.11","1.54","82.38","8.08","-5.29","8.38","94.15","70.31","227","Oils-Energy","Oil and Gas - Integrated - International","8.55","3"
"Shenandoah Telecommunications Co","SHEN","736.9","13.31","544829","6.91","5.05","-17.59","47.36","1.66","9.08","-10.83","17.1","9.9","204","Utilities","Diversified Communication Services","-10.83","2"
"SherwinWilliams","SHW","88050.8","362.71","2138198","2.4","10.26","19.79","84.77","-1.17","2.06","12.05","375.23","293","150","Basic Materials","Chemical - Specialty","11.01","3"
"Shift4 Payments","FOUR","3423.84","43.16","1498812","-20.49","-12.33","1.55","13.47","-39.48","25.5","20.24","91.53","35.63","162","Business Services","Financial Transaction Services","2.2","3"
"ShinEtsu Chemical Co.","SHECY","77692.73","19.57","676840","6.59","-13.37","-12.12","54.3","11.48","1.66","18.39","24.56","13.64","99","Basic Materials","Chemical - Diversified ","18.39","3"
"Shoals Technologies Group","SHLS","1433.38","8.56","6227321","-8.64","-8.94","-11.39","49.34","-11.08","19.07","11.97","12.77","4.46","168","Oils-Energy","Solar","5.41","3"
"Shoe Station Group Inc.","SHOE","437.41","16.11","774066","4.47","4.75","4.95","15.62","-15.73","-5.62","4.36","25.89","14.3","73","Consumer Discretionary","Shoes and Retail Apparel ","3.31","3"
"Shopify","SHOP","201370.05","155.18","11714184","32.62","24.4","51.56","71.5","-14.88","30.14","15.47","179.01","95.4","152","Computer and Technology","Internet - Services","14.53","3"
"SiBone","SIBN","835.54","18.84","525251","2.11","5.55","27.64","73.85","-15.65","20.19","-6.85","21.4","11.61","106","Medical","Medical - Instruments","-6.85","2"
"SiTime","SITM","20747.81","689.96","516773","25.37","14.51","-4.91","69.9","72.48","61.16","36.19","901.48","198.8","51","Computer and Technology","Electronics - Miscellaneous Products","3.01","3"
"Siemens Energy AG Unsponsored ADR","SMERY","153350.19","35.72","961293","4.87","5.43","-9.93","65.02","12.52","15.55","6.43","44.34","19.7","156","Oils-Energy","Alternative Energy - Other","6.43","3"
"Signet Jewelers","SIG","3715.88","94.48","680531","-.51","11.68","27.78","64.07",".65","1.64","6.04","106","73.94","79","Retail-Wholesale","Retail - Jewelry","4.29","3"
"Silgan Holdings","SLGN","4348.81","41.15","1672045","-.53","-8.43","9.76","38.81","-10","10.73","5.79","48.89","36.24","65","Industrial Products","Containers - Metal and Glass","4.05","3"
"Silicon Motion Technology","SIMO","7819.49","230.61","1141280","-8.31","-23","-3.82","59.62","119.65","10.21","16.26","336.9","73.66","43","Computer and Technology","Computer - Integrated Systems","22.06","1"
"Silvaco Group, Inc.","SVCO","249.74","7.37","428188","-9.79","-26.96","-22.01","39.21","60.67","5.67","-4.35","13.79","3.23","42","Computer and Technology","Electronics - Semiconductors","-30.44","3"
"Silver Standard Resources","SSRM","6480.82","31.4","3354907","16.34","12.59","2.21","79.23","26.48","63.68","34.04","35.74","14.84","187","Basic Materials","Mining - Miscellaneous","12.3","3"
"Silvercorp Metals","SVM","2700.93","12.21","2508586","27.72","32.43","-7.22","69.32","29.26","46.58","37.07","15.71","4.3","187","Basic Materials","Mining - Miscellaneous","6.32","3"
"Similarweb","SMWB","650","7.42","781656","1.92","4.07","116.96","63.07","-12.53","13.08","3.04","10.4","2.33","168","Computer and Technology","Internet - Content","-10.38","2"
"Simmons First National","SFNC","3400.41","23.53","1656011","-1.38","2.39","12.42","91.4","10.22","-2.12","29.23","24.12","17.26","69","Finance","Banks - Southeast","-24.64","3"
"Simon Property Group","SPG","71522.14","220.55","1435785","-3.76",".48","10.04","77.5","5.2","6.72","66.56","236.7","164.93","101","Finance","REIT and Equity Trust - Retail","66.56","3"
"Simply Good Foods","SMPL","956.26","10.81","2434069","-4.51","-18.78","-8.39","3.15","-52.47","8.98","11.78","30.17","10.18","214","Consumer Staples","Food - Confectionery","-14.28","3"
"Sirius XM","SIRI","9700.78","28.78","4092571","-5.24","-6.16","10.31","69.93","27.09","-1.62","12.73","32.59","19.92","159","Consumer Discretionary","Broadcast Radio and Television","10.23","4"
"SiriusPoint","SPNT","2634.62","22.68","694564","-4.06","-9.93","-4.95","58.89","-8.52","23.09","10.67","26.31","17.48","93","Finance","Insurance - Multi line","15.56","2"
"Six Flags Entertainment Corporation","FUN","1621.71","15.85","2489600","-10.05","-16.23","-21.07","21.71","-8.77","14.45",".95","26.74","12.83","152","Consumer Discretionary","Leisure and Recreation Services","-57.25","3"
"Sixth Street Specialty Lending","TSLX","1786.37","18.8","498929","6.09","10.2","5.62","30.34","-23.58","-6.94","43.76","24.77","16.2","165","Finance","Financial - SBIC & Commercial Industry","21.79","3"
"SkyWest","SKYW","4180.65","107.67","470986","-3.33","10.11","31.64","64.58","-5.32","15.03","9.5","123.72","78.4","163","Transportation","Transportation - Airline","9.78","3"
"Skyward Specialty Insurance Group, Inc.","SKWD","2752.58","62","497210","1.86","3.75","29.57","85.11","7.11","23.16","12.05","65.63","41.26","101","Finance","Insurance - Property and Casualty","10.84","3"
"Skyworks Solutions","SWKS","10351.02","68.79","5911061","12.24","18.11","-2.22","52.68","-4.22","-2.18","20.74","83.42","52.5","54","Computer and Technology","Semiconductors - Radio Frequency","7.23","3"
"Slide Insurance Holdings, Inc.","SLDE","2413.33","20.66","1074222",".05","-3.37","8.85","84.25","-6.36","36.5","40.02","22.14","12.74","93","Finance","Insurance - Multi line","40.02","1"
"Smartstop Self Storage REIT Inc","SMA","1881.87","33.99","811788","1.1","2.53","13.6","46.58","-3","18.62","9.68","38.99","29.63","88","Finance","REIT and Equity Trust - Other","9.68","4"
"Smith & Wesson Brands","SWBI","637.17","14.21","424243","-3.73","-9.26","-8.5","71.85","27.12","10.36","3.51","16.67","7.93","93","Consumer Discretionary","Leisure and Recreation Products","3.53","3"
"Smithfield Foods, Inc.","SFD","9616.58","24.44","1179614","-5.93","-1.17","-4.83","39.13","-3.36","9.82","6.59","29.59","21.13","244","Consumer Staples","Food - Meat Products","6.48","4"
"Smurfit Westrock PLC","SW","24962.04","47.59","5080116","1.51","10.29","27.42","77.69","8.66","47.7","2.68","51.84","32.79","233","Basic Materials","Paper and Related Products","1.59","3"
"Snap","SNAP","9035.89","5.35","40839124","6.15","14.81","-5.64","27.52","-41.47","10.63","10.47","9.09","3.93","101","Computer and Technology","Internet - Software","-4.9","3"
"SnapOn","SNA","21265.54","411.11","400715",".42","2.49","13.08","91.66","5.33","-7.15","20.92","419.31","320.96","108","Consumer Discretionary","Tools - Handheld","21.25","3"
"Snowflake","SNOW","116007.02","334.7","5130999","8.83","24.59","103.79","100","34.72","29.16","10.46","334.7","121.11","101","Computer and Technology","Internet - Software","-23.79","3"
"SoFi Technologies","SOFI","23243.27","18.12","78434752",".5","-.06","15.34","17.41","-38.89","35.09","15.05","32.21","15.15","156","Finance","Financial - Miscellaneous Services","14.78","3"
"Sociedad Quimica y Minera","SQM","20806.86","72.84","1046429","8.67","1.25","-11.88","60.33","-6.52","1.05","15.38","95.31","38.67","150","Basic Materials","Chemical - Specialty","15.38","3"
"SoftBank Group","SFTBY","191461.16","16.76","5126843","1.02","-11.09","-7.4","33.2","4.4","8.91","62.6","28.68","10.84","108","Computer and Technology","Wireless Non-US ","62.6","2"
"SolarEdge Technologies","SEDG","1981.74","32.21","3634052","-28.61","-38.21","-41.68","14.4","-1.42","31.39","-3.62","78.51","24.42","168","Oils-Energy","Solar","-20.29","3"
"Solstice Advanced Materials Inc.","SOLS","9581.67","60.32","3505442","-3.07","-1.21","-26.5","40.05","9.63","3.08","6.64","88.6","41.43","150","Basic Materials","Chemical - Specialty","5.13","2"
"Solventum Corporation","SOLV","14504.76","85.21","1253582","-3.25","10.06","11.93","87.18","-5.05",".86","14.95","88.55","62.49","88","Medical","Medical Services","17.26","3"
"Sonic Automotive","SAH","2529.82","80.02","303494","-8.27","-11.59","8.05","39.98","14.21","6.53","1.39","112.66","58.28","214","Retail-Wholesale","Automotive - Retail and Whole Sales","1.37","3"
"Sonida Senior Living","SNDA","1988.95","41.99","440341","4.4","4.3","13.67","94.25","13.69","25.24","-24.28","43.07","24.27","88","Medical","Medical Services","-23.27","3"
"Sonoco","SON","5721.9","57.87","1231361","2.57","7.87","23.28","87.36","17.08","41.72","7.82","60.56","39.27","177","Industrial Products","Containers - Paper and Packaging","8.41","3"
"Sonos","SONO","1826.46","15.44","2228369","-2.09","2.66","4.61","54.58","-22.37","-4.93","9.32","19.16","10.97","73","Consumer Discretionary","Audio Video Production","3.82","3"
"Sony","SONY","140730.02","23.82","5498996","5.26","15.18","4.89","41.13","-17.85","-2.57","8.81","30.26","19.32","73","Consumer Discretionary","Audio Video Production","-2","1"
"Sotera Health","SHC","5413.56","18.97","3098188","5.45","4.4","23.58","95.33","-5.05","5.74","22.75","19.35","11.22","88","Medical","Medical Services","13.44","3"
"SoundHound AI","SOUN","3228.46","7.46","40348552","22.3","14.95","-10.66","11.21","-33.94","99.45","-27.52","21.4","5.7","107","Computer and Technology","Computers - IT Services","-67.45","3"
"South Bow Corporation","SOBO","7492.48","35.92","540008","-.83","-3.52","-4.29","79.49","15.45","-6.32","21.09","38.67","25.26","177","Oils-Energy","Oil and Gas - Production and Pipelines","22.99","3"
"SouthState Bank Corporation","SSB","10527.55","108.56","919884",".66","8.08","16.93","96.39","1.85","53.76","35.54","109.43","85.31","69","Finance","Banks - Southeast","25.09","3"
"Southern Copper","SCCO","166958.13","200.11","1204694","7.64","14.66","16.41","85.03","23.15","17.38","35.87","218.85","93.7","177","Basic Materials","Mining - Non Ferrous","35.87","3"
"Southwest Airlines","LUV","21965.45","44.9","5676749","-4.61","-6.3","17.05","61.54","-4.08","2.11","3.49","54.8","29.06","163","Transportation","Transportation - Airline","2.78","3"
"Southwest Gas","SWX","6560.7","90.56","488917",".88","-1.37","1.82","80.24","-.08","-62.05","15.72","94.05","76.39","174","Utilities","Utility - Gas Distribution","31.85","2"
"Spectrum Brands","SPB","2020.85","87.88","348619","-1.17","3.77","14","92.39","31.33","-5.23","6.62","90.97","50.35","171","Consumer Discretionary","Consumer Products - Discretionary","2.76","3"
"Sphere Entertainment Co.","SPHR","5835.6","162.49","732750","10.32","12.08","18.24","92.15","50.89","18.81","-2.25","173.03","38.7","194","Consumer Discretionary","Media Conglomerates","-6.19","3"
"Spire","SPIR","543.12","14.03","764661","14.25",".29","-26.93","37.97","65.17","-35.22","-37.25","25.48","7.02","83","Aerospace","Aerospace - Defense","77.12","3"
"Spire","SR","4790.5","81.04","430834","1.19","-1.67","-6.01","30.26","-13.48","-4.5","11.37","95.19","74.9","174","Utilities","Utility - Gas Distribution","21.48","3"
"Spotify Technology","SPOT","105374.7","511.82","2021326","5.24","6.66","15.01","30.41","-22.18","14.61","18.44","738.53","412.75","101","Computer and Technology","Internet - Software","18.44","3"
"Sprinklr","CXM","1623.2","6.93","2990330","6.29","20.94","32.25","53.45","-21.35","7.64","14.07","8.75","4.84","161","Business Services","Technology Services","3.29","3"
"Sprout Social","SPT","604.06","10.05","1174551","17.54","17.41","54.26","46.68","-21.26","12.72","11.26","15.83","4.99","152","Computer and Technology","Internet - Services","-6.13","1"
"Sprouts Farmers Market","SFM","7956.82","85.33","2147708","-3.92","7.1","-3.46","23.06","-5.43","14.08","5.58","151.29","65.56","108","Retail-Wholesale","Food - Natural Foods Products","5.58","3"
"Stag Industrial","STAG","7089.56","36.77","1885652","-4.67","-5.91","-3.72","32.09","-11.68","10.14","28.04","42.04","34.28","88","Finance","REIT and Equity Trust - Other","28.04","3"
"Stagwell Inc.","STGW","2222.28","9.09","1518509","4.48","15.5","41.59","98.32","64.13","2.39","8.02","9.17","4.4","108","Business Services","Advertising and Marketing",".53","2"
"StandardAero, Inc.","SARO","9374.95","28.33","3379936","-5.47","2.83","10.06","45.88","-12.78","15.76","6.14","33.12","24.27","83","Aerospace","Aerospace - Defense","5.12","3"
"Stanley Black & Decker","SWK","15500.35","102.64","2149798","4.62","18.62","36.04","97.01","22","-1.53","5.18","103.89","62.12","190","Industrial Products","Manufacturing - Tools & Related Products","4.07","3"
"Stantec","STN","8227.66","73.2","398719","2.16","6.44","-5.29","13.74","-31.51","6.48","9.4","113.7","66.75","47","Business Services","Consulting Services","5.92","4"
"Star Bulk Carriers","SBLK","3223.52","28.42","1293013","-1.08","7.08","7.81","94.09","30.56","-17.62","25.33","29.15","16.79","33","Transportation","Transportation - Shipping","23.87","2"
"Starbucks","SBUX","119301","104.65","7972767","1.24","-2.51","-1.83","87.56","9.72","2.79","7.25","108.37","78.46","171","Retail-Wholesale","Retail - Restaurants","5.17","3"
"Starwood Property Trust","STWD","6163.31","16.65","4602423","4.26","1.15","-2.12","15.06","-18.37","-5.27","30.23","20.71","15.93","196","Finance","REIT and Equity Trust","11.35","3"
"State Street","STT","51281.32","186.68","2267618","1.64","4.78","21.43","99.52","27.76","2.24","24.65","187.05","109.82","44","Finance","Banks - Major Regional","15.02","2"
"Steel Dynamics","STLD","38497.93","268.6","1189412","3.96","14.72","17.51","91.19","39.96","3.63","7.83","282.76","122.07","108","Basic Materials","Steel - Producers","7.83","3"
"Stellus Capital Investment","SCM","245.18","8.47","305966","8.87","3.93","-7.43","18.23","-41.02","-2.48","34.61","15.02","7.01","165","Finance","Financial - SBIC & Commercial Industry","30.66","4"
"StepStone Group","STEP","5507.75","46.15","1472218","-.94","7.8","-13.96","18","-36.5","69.69","19.98","76.27","39.54","156","Finance","Financial - Miscellaneous Services","-30.54","3"
"Sterling Infrastructure, Inc.","STRL","16166.34","528.51","903718","-13.57","-19.93","-31.43","35.38","52.38","17.69","14.42","993.74","273.82","152","Construction","Engineering - R and D Services","12.55","3"
"Stevanato Group","STVN","6232.5","20.58","378901","-.05","4.04","15.68","50.42","-9.69","12.31","12.69","27.61","13.43","148","Medical","Medical - Drugs","10.99","4"
"Steven Madden","SHOO","3576.9","48.88","1050518","2.52","15.41","26.24","99.22","3.65","10.45","4.69","49.07","24.61","73","Consumer Discretionary","Shoes and Retail Apparel ","5.23","3"
"Stifel Financial","SF","12635.82","83.68","1181937",".13","11.28","13.02","75.36","-11.5","11.26","17.03","88.81","67.98","24","Finance","Financial - Investment Bank","16.11","3"
"Stoke Therapeutics","STOK","2079.68","32.23","759416","9.03","9.4","11.02","75.76","-10.34","404.5","-753.6","38.35","13.1","152","Medical","Medical - Biomedical and Genetics","-753.6","4"
"StoneCo","STNE","2581.14","10.37","3320121","-8.63","-7","1.57","7.72","-38.09","3.08","16.64","19.46","9.61","101","Computer and Technology","Internet - Software","23.82","4"
"StoneX Group","SNEX","7806.31","64.72","1118676","-15.05","-13.62","-12.38","49.6","35.15","32.53","9.28","92.67","37.2","156","Finance","Financial - Miscellaneous Services",".33","1"
