Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Somnigroup International Inc.","SGI","14637.23","64.87","2220531","1.73","-4.92","8.74","22.16","-30.93","51.63","7.72","97.99","61.49","183","Retail-Wholesale","Retail - Home Furnishings","6.8","3"
"Sonic Automotive","SAH","2743.55","84.89","312227","-22.95","-1.36","14.04","52.46","24.38","6.53","1.39","112.66","58.28","195","Retail-Wholesale","Automotive - Retail and Whole Sales","1.37","3"
"Sonida Senior Living","SNDA","1886.64","40.36","442979","-2.26","-.5","2.71","82.82","8.25","25.24","-25.08","43.07","24.21","105","Medical","Medical Services","-24.15","3"
"Sonoco","SON","5780.23","57.07","1289447","-.88","7.01","17.44","90.14","18.73","41.72","7.82","60.56","39.27","183","Industrial Products","Containers - Paper and Packaging","8.41","3"
"Sonos","SONO","1883.24","15.45","2260297","-9.13","15.19","8.74","60.96","-19.65","-4.93","9.32","19.16","10.86","109","Consumer Discretionary","Audio Video Production","3.82","3"
"Sony","SONY","132576.89","23.1","5431409","-3.57","6.1","-1.54","28.52","-22.31","-2.57","8.81","30.26","19.32","109","Consumer Discretionary","Audio Video Production","-2","2"
"Sotera Health","SHC","5127.3","18.91","2914389","2.57","2.92","16.15","83.47","-9.66","5.74","21.76","19.35","11.06","105","Medical","Medical Services","9.91","3"
"SoundHound AI","SOUN","2782.71","7.08","35060200","12.81","-5.44","-23.63","4.65","-42.84","99.45","-27.52","21.4","5.7","156","Computer and Technology","Computers - IT Services","-67.45","3"
"South Bow Corporation","SOBO","7398.62","35.34","578122","-5.01","-3.54","-1.53","76.14","14.44","-6.32","21.09","38.67","25.26","183","Oils-Energy","Oil and Gas - Production and Pipelines","22.99","3"
"SouthState Bank Corporation","SSB","10588.65","108.55","859789","3.29","11.86","18.8","99","2.83","53.76","35.54","109.43","85.31","61","Finance","Banks - Southeast","25.09","3"
"Southern Copper","SCCO","162734.81","193.03","1158509","12.27","17.82","2.66","82.63","21.7","17.38","35.87","218.85","93.05","183","Basic Materials","Mining - Non Ferrous","35.87","3"
"Southwest Airlines","LUV","23868.47","46.94","5663709","9.94",".27","23.8","76.65","4.63","2.11","3.49","54.8","29.06","160","Transportation","Transportation - Airline","2.78","3"
"Southwest Gas","SWX","6562.23","92.4","477454","-1.23","-.46","2.2","80.86",".43","-62.05","15.72","94.05","76.39","175","Utilities","Utility - Gas Distribution","31.85","2"
"Sphere Entertainment Co.","SPHR","5703.06","154.23","714134","14.6","6.33","21.89","90.78","49.74","18.81","-2.25","173.03","38.7","166","Consumer Discretionary","Media Conglomerates","-6.19","3"
"Spire","SPIR","499.38","13.38","844094","22.39","-20.62","-29.78","31.85","52.45","-35.22","-37.25","25.48","7.02","89","Aerospace","Aerospace - Defense","77.12","3"
"Spire","SR","4775.45","80.84","412227","-.28","1.16","-5.59","29.22","-13.43","-4.5","11.37","95.19","74.83","175","Utilities","Utility - Gas Distribution","21.48","3"
"Spotify Technology","SPOT","99282.64","475.07","1923344","-7.97","-.62","11.91","21.33","-26.4","14.61","18.44","738.53","412.75","107","Computer and Technology","Internet - Software","18.44","3"
"Sprinklr","CXM","1571.68","6.61","3183514","4.03","23.8","37.22","44.63","-23.56","7.64","14.07","9.03","4.84","163","Business Services","Technology Services","3.29","3"
"Sprout Social","SPT","518.71","8.19","911744","-2.15","7.34","36.77","31","-32.13","12.72","10.51","16.73","4.99","163","Computer and Technology","Internet - Services","-8.18","3"
"Sprouts Farmers Market","SFM","7937.24","87.2","2156382","7.53","6.06","-3.57","22.16","-5.31","14.08","5.58","153.81","65.56","109","Retail-Wholesale","Food - Natural Foods Products","5.58","3"
"Stag Industrial","STAG","7185.97","36.8","1920458","-4.21","-3.45","-2.87","38.53","-10.14","10.14","28.04","42.04","34.28","85","Finance","REIT and Equity Trust - Other","28.04","3"
"Stagwell Inc.","STGW","2193.51","9.12","1396561","9.53","15.39","48.24","96.53","60.41","2.39","8.02","9.01","4.4","109","Business Services","Advertising and Marketing",".53","3"
"StandardAero, Inc.","SARO","10309.96","30","3123143","7.94","10.16","15.97","76.16","-4.17","15.76","5.16","33.12","24.27","89","Aerospace","Aerospace - Defense","4.71","3"
"Stanley Black & Decker","SWK","15595.49","101.04","1967336","10.98","19.87","32.98","100","23.22","-1.53","5.18","103.27","62.12","195","Industrial Products","Manufacturing - Tools & Related Products","4.07","3"
"Stantec","STN","8220.91","73.11","421670","2.12","5.07","-6.15","13.61","-31.3","6.48","9.4","113.7","66.75","48","Business Services","Consulting Services","5.92","4"
"Star Bulk Carriers","SBLK","3171.35","28.59","1205778","2.08","5.67","4.76","90.37","28.93","-17.62","25.33","29.15","16.79","31","Transportation","Transportation - Shipping","23.87","2"
"Starbucks","SBUX","120840","105.16","8003870","1.79","2.05",".05","92.08","11.57","2.79","7.25","108.37","78.46","195","Retail-Wholesale","Retail - Restaurants","5.17","3"
"Starwood Property Trust","STWD","6009.83","15.93","3802340","-1.88","-1.46","-5.26","5.06","-20.23","-5.27","31.29","20.71","15.97","183","Finance","REIT and Equity Trust","18.11","3"
"State Street","STT","51382.96","184.92","2339575","6.25","5.43","23.4","100","28.51","2.24","24.65","187.05","109.78","24","Finance","Banks - Major Regional","15.02","1"
"Steel Dynamics","STLD","38119.54","261.48","1192846","5.4","16.26","12.18","89.59","39.11","3.63","7.83","282.76","121.36","92","Basic Materials","Steel - Producers","7.83","3"
"StepStone Group","STEP","5945.74","50.33","1185459","15.86","17.2","-8.75","27.99","-31.19","69.69","20.04","76.27","39.54","157","Finance","Financial - Miscellaneous Services","-26.88","3"
"Sterling Infrastructure, Inc.","STRL","16396.37","536.08","901646","8.46","-18.87","-37.25","36.6","55.14","17.69","14.42","993.74","271.74","96","Construction","Engineering - R and D Services","12.55","1"
"Stevanato Group","STVN","6087.13","20.29","360494","-1.52","4.04","12.54","47.04","-11.46","12.31","12.69","27.61","13.43","151","Medical","Medical - Drugs","10.99","4"
"Steven Madden","SHOO","3590.8","48.26","1069179","13.06","25.76","27.42","100","4.45","10.45","4.69","49.07","24.61","76","Consumer Discretionary","Shoes and Retail Apparel ","5.23","3"
"Stifel Financial","SF","12933.3","83.39","1236150","2.92","15.01","13.21","78.38","-10.49","11.26","17.03","88.81","67.98","36","Finance","Financial - Investment Bank","16.11","3"
"Stoke Therapeutics","STOK","2060.32","31.93","744758","8.31","-2.21",".73","74.71","-10.84","404.5","-753.6","38.35","12.96","109","Medical","Medical - Biomedical and Genetics","-753.6","4"
"StoneCo","STNE","2780.26","11.08","3401415","1.92","6.18","15.27","15.84","-33.06","3.08","16.64","19.46","9.61","107","Computer and Technology","Internet - Software","23.82","4"
"StoneX Group","SNEX","9037.05","66.725","1056791","5.48","-4.05","-1.72","70.4","59.36","32.53","9.28","92.67","36.42","157","Finance","Financial - Miscellaneous Services",".33","3"
"Strata Critical Medical, Inc.","SRTA","506.18","5.59","1099274","20.12","13.37","7.73","77.04","7.8","-20.73","-3.27","6.47","3.77","105","Medical","Medical Services","15.71","2"
"Stratasys","SSYS","772.11","8.75","455759","16.82","6.92","4.67","30.68","-8.51","-3.73","1.56","12.44","7.42","195","Industrial Products","Commercial Printing","-21.01","2"
"Strategic Education","STRA","1855.66","82.46","324722","-4.63",".94","6.12","73.69","-7.66","3.96","11.47","87.62","72.19","102","Consumer Discretionary","Schools","10.46","3"
"Stride","LRN","3511.7","80","1073607","-15.49","-8.12","-6.3","19.82","12.72","4.69","14.81","169.81","61.02","102","Consumer Discretionary","Schools","13.43","4"
"Stryker","SYK","129275.63","337.43","2516742","-4.32","3.11","11.57","48.72","-15.01","11.16","20.85","394.34","282.58","163","Medical","Medical - Products","14.43","3"
"Subaru Corporation","FUJHY","11133.04","7.95","452195","-10.08",".13","4.72","11.82","-35.9","3.3","1.77","11.49","7.26","178","Auto-Tires-Trucks","Automotive - Foreign","1.77","3"
"Sumitomo","SSUMY","51963.61","11.02","306299","11.03","13.23","-10.72","76.51","11.51","1.79","8.23","12.18","6.62","154","Conglomerates","Diversified Operations","8.23","3"
"Sumitomo Mitsui Financial Group","SMFG","162100.41","25.73","1862146","1.76",".32","13.75","90.27","16.46","7.28","16.71","26.5","15.19","107","Finance","Banks - Foreign","16.24","2"
"Summit Hotel Properties","INN","739.05","6.68","884430","-3.54","7.74","27.95","91.78","24.12","-.32","-.99","7.07","4.03","85","Finance","REIT and Equity Trust - Other","-.99","2"
"Sun Communities","SUI","14720.86","120.32","1923586","-5.53","1.43","-2.75","13.6","-13.55","-28.41","8.21","137.18","118.29","79","Finance","REIT and Equity Trust - Residential","-39.03","4"
"Sun Life Financial","SLF","45629.76","82.32","635102","-.49","3.12","15.62","92.01","16.29","5.9","11.97","84.07","56.54","194","Finance","Insurance - Life Insurance","7.85","3"
"SunCoke Energy","SXC","816.5","9.6","1793545","2.78","18.18","23.65","100","18.42","-5.07","2.16","9.62","5.67","32","Oils-Energy","Coal","-2.88","2"
"Suncor Energy","SU","74174.44","61.35","3988557","-4.53","6.37","-4.92","78.11","25.51","-5.44","16.14","69.73","38.17","109","Oils-Energy","Oil and Gas - Integrated - Canadian","15.62","3"
"Sunoco","SUN","15025.8","73.58","513835","-4.07","5.43","4.82","86.03","24.06","11.05","2.88","77.41","48.42","47","Oils-Energy","Oil and Gas - Refining and Marketing - Master Limited Partnerships","2.88","2"
"Sunrun","RUN","2502.38","9.38","9235602","10.77","-12.66","-27.46","11.51","-49.47","45.11","11.59","21.41","9.07","102","Oils-Energy","Solar","11.59","4"
"Sunstone Hotel Investors","SHO","2175.88","11.29","2285291","-.76","5.7","14.06","92.71","15.8","6","3.84","11.92","8.63","85","Finance","REIT and Equity Trust - Other","3.84","3"
"Super Group (SGHC)","SGHC","6631.92","12.99","2572474","-11.95","-15.47",".46","64.92","-2.76","21.49","15.1","15.59","8.52","181","Consumer Discretionary","Gaming","15.22","3"
"Super Micro Computer","SMCI","18235.01","29.38","43802224","17.98","7.63","-5.25","25.66","-8.19","47.04","4.6","58.68","20.53","22","Computer and Technology","Computer- Storage Devices","3.7","3"
"Supernus Pharmaceuticals","SUPN","2726.74","46.76","1023556",".73","-7","-8.66","49.42","-16.34","8.63","21.06","57","37.05","203","Medical","Medical - Generic Drugs","-13.23","1"
"Surgery Partners","SGRY","2003.68","14.92","1493441","-6.64","-7.15","7.06","31.01","-12.11","6.24","1.5","23.84","11.49","105","Medical","Medical Services","-2.28","1"
"Suzano","SUZ","10354","8.25","2359495",".6","5.3","-2.57","17.94","-20.76","2.08","22.9","11.46","7.67","227","Basic Materials","Paper and Related Products","22.9","3"
"Sweetgreen","SG","724.85","5.87","6118425","-4.09","-22.29","-7.29","17.59","-20.02",".39","-20.36","12.66","4.7","195","Retail-Wholesale","Retail - Restaurants","2.49","3"
"Synaptics","SYNA","3868.41","102.1","775171","-3.4","-18.85","-23.61","46.72","19.88","11.98","14.96","147.57","58.52","50","Computer and Technology","Electronics - Semiconductors","-4.1","3"
"Synchrony Financial","SYF","25785.64","78.67","3957408","5.71","16.1","13.52","62.66","-15.81","-.19","18.93","88.47","63.78","157","Finance","Financial - Miscellaneous Services","15.44","3"
"Syndax Pharmaceuticals","SNDX","1765.11","19.76","1580114","3.64","-18.89","-4.64","64.59","-15.97","627.84","-87.52","25.15","10.38","109","Medical","Medical - Biomedical and Genetics","-87.52","3"
"Synopsys","SNPS","76748.74","405.98","1987428","7.26","-7.75","-21.3","10.8","-24.37","15.12","28.28","636.02","372.33","87","Computer and Technology","Computer - Software","8.91","2"
"Sysco","SYY","40314.72","84.35","3598564","-1.3","1.25","15.06","68.21","1.28","3.91","2.62","91.16","69.3","210","Consumer Staples","Food - Miscellaneous","2.08","3"
"T. Rowe Price","TROW","24527.06","113.62","2156419","-3.27","-2.53","11.62","81.12","-.46","3.12","30.37","121.68","86.19","69","Finance","Financial - Investment Management","29.26","3"
"T1 Energy Inc","TE","1527.61","5.55","42656908","47.04","-25.58","-2.5","39.17","-27.42","25572.84","-32.85","12.04","1.24","102","Oils-Energy","Solar","-42.3","3"
"TAL Education Group","TAL","6697.72","12.46","5126303","11.02","19.11","5.04","79.29","-1.78","33.72","29.8","12.91","8.95","102","Consumer Discretionary","Schools","28.43","1"
"TANGER INC","SKT","4658.21","39.32","955162","-2.48","3.55","14.52","86.6","7.7","10.55","21.9","42.11","30.47","76","Finance","REIT and Equity Trust - Retail","20.74","2"
"TC Energy","TRP","66538.23","63.9","2657117","-5.08","-7.42","-4.77","68.49","2.89","8.51","24.73","70.91","48.54","166","Oils-Energy","Alternative Energy - Other","22.91","3"
"TD SYNNEX CORP","SNX","21034.75","259.21","717861","5.79","7.19","13.52","81.81","55.2","6.94","1.98","290.14","141.36","156","Computer and Technology","Computers - IT Services","1.63","1"
"TDK","TTDKY","38294.04","18.93","385683","18.25","-4.28","4.79","54.51","23.83","14.93","7.87","25.91","12.26","60","Computer and Technology","Electronics - Miscellaneous Components","7.87","3"
"TE Connectivity","TEL","63119.67","215.08","2882236","5.35","11.1","4.99","41.72","-15.07","8.94","16.56","249","195.84","60","Computer and Technology","Electronics - Miscellaneous Components","15.61","2"
"TEEKAY TANK LTD","TNK","2571.04","77.09","329329","-4.81","3.81","-4.06","78.33","23.47","-22.58","54.51","83.03","43.29","31","Transportation","Transportation - Shipping","51.35","2"
"TELUS","TU","15425.2","9.81","9047712","-11.95","-6.22","-20.78","3.82","-34.05","-1.14","6.36","16.6","9.53","229","Utilities","Diversified Communication Services","-4.51","4"
"TFI International","TFII","11461.82","137.53","386842","-1.12","-5.21","3.97","71.07","19.59","-6.1","4.9","163.36","80.71","169","Transportation","Transportation - Services","4.14","1"
"TFS Financial","TFSL","5137.52","17.86","966815",".6","5.59","22.54","95.12","21.35","4.37","29.69","18.61","12.67","92","Finance","Financial - Savings and Loan","12.36","2"
"TG Therapeutics","TGTX","7635.81","49.55","2331387","-6.73","-12.84","16.95","71.9","48.3","87.32","56.12","59.06","26.39","109","Medical","Medical - Biomedical and Genetics","55.22","3"
"TIM","TIMB","8845.62","18.52","581287","-4.09","-15.96","-18.66","0","-16.75","1.02","16.06","27.96","18.27","102","Computer and Technology","Wireless Non-US ","15.73","3"
"TKO Group Holdings, Inc.","TKO","35538.46","187.29","1169413","-2.28","-5.1","-.34","39.6","-22.37","68.85","4.46","224.96","155.61","37","Consumer Discretionary","Film and Television Production and Distribution","4.33","3"
"TMobile US","TMUS","186065.63","179.97","4998918","-4.44","-3.71","-8.84","6.28","-24.28","8.49","12.68","259.01","167.73","109","Computer and Technology","Wireless National","11.45","3"
"TPG Inc.","TPG","18412.4","48.51","2221287","13.64","15.14","12.52","31.45","-33.49","33.43","46.5","69.66","37.93","69","Finance","Financial - Investment Management","4.67","3"
"TPG RE Finance Trust","TRTX","609.55","7.89","792572","-3.29","-5.14","-4.11","15.64","-18.27","-5.51","57.46","9.72","7.61","160","Finance","Real Estate - Operations","17.03","4"
"TSS","TSSI","313.3","10.75","714906","28.87","-1.85","-3.63","18.98","39.9","66.03","7.14","29.26","6.92","96","Construction","Engineering - R and D Services","7.14","3"
"TTM Technologies","TTMI","13630.32","136.355","2746080","28.97","-9.66","-22.25","50.27","68.59","18.98","9.85","221.47","40.06","60","Computer and Technology","Electronics - Miscellaneous Components","7.01","4"
"TXNM Energy, Inc.","TXNM","5910.73","57.49","955788","-.57","1.7","-3.35","31.17","-13.66","9.86","12.73","59.48","56.4","166","Oils-Energy","Alternative Energy - Other","9.04","3"
"Taiwan Semiconductor","TSM","2147213","418.2","15099115","10.5","-5.26","3.55","74.6","20.75","35.9","50.31","477.57","227.33","1","Computer and Technology","Semiconductor - Circuit Foundry","50.31","1"
"TakeTwo Interactive Software","TTWO","43923.58","232.47","1803579","-4.67","-6.55","3.49","62.29","-18.68","18.16","11.3","262.29","189.69","181","Consumer Discretionary","Gaming","-4.48","1"
"Takeda Pharmaceutical Co.","TAK","53572.71","17.02","4226979","-5.8","-.18",".48","62.66","-4.94","-5.86","17.97","18.8","13.23","151","Medical","Medical - Drugs","3.8","3"
"Talen Energy Corporation","TLN","15797.57","338.31","695908","4.32","-10.34","-6.04","18.81","-22.01","22.03","16.62","445.84","302.97","166","Oils-Energy","Alternative Energy - Other","-5.38","3"
"Talkspace","TALK","874.42","5.21","1465367","0","0",".77","99.33","27.45","22",".49","5.24","2.27","71","Medical","Medical Info Systems",".49","3"
"Talos Energy","TALO","2367.01","14.08","2065183","-.49","-.35","-7.38","72.61","14.05","-9.8","-1.16","16.59","7.79","212","Oils-Energy","Oil and Gas - Exploration and Production - United States","-20.46","3"
"Tandem Diabetes Care","TNDM","1342.48","18.79","1914792","5.38","29.22","38.84","52.22","-21.01","7.93","-7.26","28.26","10.11","154","Medical","Medical - Instruments","-9.2","4"
"Tapestry","TPR","32157.44","162","2107413","6.03","13.57","19.94","97.95","10.41","5.09","18.22","160.49","95.69","94","Retail-Wholesale","Retail - Apparel and Shoes","8.44","3"
"Targa Resources","TRGP","55831.02","268.23","1148474","-1.72","-6.39","-1.21","81.71","24.95","3.95","12.87","285.58","146.3","47","Oils-Energy","Oil and Gas - Refining and Marketing - Master Limited Partnerships","12.87","3"
"Target","TGT","67084.02","147.08","3608860","1.23","11.54","21.58","97.49","33.92","-1.68","3.42","149.35","83.68","63","Retail-Wholesale","Retail - Discount Stores","3.24","3"
"Target Hospitality","TH","1578.58","16","906055","9.75","-13.55","-9.94","66.71","74.39","-16.99","-13.47","20.52","6.22","160","Consumer Discretionary","Leisure and Recreation Services","-13.47","2"
"Tarsus Pharmaceuticals","TARS","2636.94","65.33","1102459","4.73","-9.51","-5.21","48.69","-33.66","146.71","-9.02","82.51","41.15","109","Medical","Medical - Biomedical and Genetics","-9.02","4"
"TaskUs","TASK","578.77","7.82","891903","-2.62","22.01","14.08","12.83","-52.49","18.95","11.37","18.21","4.57","156","Computer and Technology","Computers - IT Services","8.75","3"
"TechnipFMC","FTI","27165.23","69.62","3319826","-3.43","-1.59","-4.69","81.72","37.78","9.35","11.77","76.99","34.76","183","Oils-Energy","Oil and Gas - Field Services","11.28","3"
"Teck Resources","TECK","31900.41","66.12","3743147","14.91","17.67","-1.18","88.52","22.24","18.81","20.35","70.56","31.27","192","Basic Materials","Mining - Miscellaneous","17.85","3"
"Teladoc Health","TDOC","1259.07","6.68","5922219","-24.51","-23.59","2.06","46.86","-12.26","-1.54","-6.62","9.72","4.47","105","Medical","Medical Services","-7.13","3"
"Teledyne Technologies","TDY","31694.76","687.52","460098","8.3","6.91","7.51","97.62","18.65","7.86","17.69","688.59","484.47","74","Aerospace","Aerospace - Defense Equipment","15.29","1"
"Teleflex","TFX","6055.28","138.89","482290","1.58","4.93","5.18","91.6","-.66","-34.61","16.87","140.12","100.34","154","Medical","Medical - Instruments","-35.89","3"
"Telefonica Brasil","VIV","19845.53","12.08","1300016","-4.39","-8.2","-14.33","11.63","-8.83","3.04","10.64","17.14","11.55","229","Utilities","Diversified Communication Services","10.64","3"
"Telephone and Data Systems","TDS","4027.38","36","1032816","4.24","1.75","-16.2","14.09","-23.5","-75.26","11.26","47.59","33.39","109","Utilities","Wireline - National","6.15","3"
"Tempus AI, Inc.","TEM","8385.67","46.12","5108409","12.4","-18.46","1.74","8.35","-29.91","83.41","-4","103.25","41.55","71","Medical","Medical Info Systems","-17.77","3"
"Tenable Holdings","TENB","3965.04","36.17","3662859","14.36","-8.93","74.93","75.01","35.6","11.04","21.3","42.65","16.04","107","Computer and Technology","Internet - Software",".65","3"
"Tenaris","TS","30578.66","53.4","999887","2.2","3.48","-10.3","77.02","31.51","-4.33","15.88","64.02","33.69","37","Industrial Products","Steel - Pipe and Tube","15.88","3"
"Tencent","TCEHY","559735.25","60.73","3702784","3.99","1.03",".75","24.23","-28.72","13.87","34.65","87.33","53.32","163","Computer and Technology","Internet - Services","30.6","4"
"Tencent Music Entertainment Group","TME","14999.31","9.59","6287939","-1.85","8.05","6.6","7.53","-51.82","20.92","29.25","26.36","8.16","166","Consumer Discretionary","Media Conglomerates","26.45","4"
"Tenet Healthcare","THC","21075.04","256.64","1492123","1.6","26.9","33.64","99.14","16.74","3.12","7.69","262.63","159.26","218","Medical","Medical - Hospital","10.27","3"
"Teradata","TDC","2468.24","26.95","3484668","-14.37","-25.42","-19.79","34.26","-23.63","-4.97","17.21","37.88","20.16","22","Computer and Technology","Computer- Storage Devices","27.08","3"
"Teradyne","TER","60877.52","384.89","3760928","21.91","10.76","7.16","75.09","78.3","13.13","27.13","483.84","104.68","52","Computer and Technology","Electronics - Miscellaneous Products","25.77","1"
"Terex","TEX","7547.1","65.35","1431743","2.31","2.77","5.44","73.99","9.67","5.73","6.35","74.58","41.78","81","Industrial Products","Manufacturing - Construction and Mining","2.23","3"
"Ternium","TX","10767.48","51.89","716076","11.76","25.23","17.89","100","24.65","-11.56","4.37","53.71","30.7","92","Basic Materials","Steel - Producers","4.37","3"
"Terreno Realty","TRNO","7383.04","68.15","819490","-3.19","2.86","4.78","74.49","4.85","24.51","86.44","75.08","53.01","85","Finance","REIT and Equity Trust - Other","86.44","2"
"Tesla","TSLA","1269977","319.53","39677920","7.79","-18.4","-27.79","12.13","-36.63","-2.93","5.92","489.88","298.32","89","Auto-Tires-Trucks","Automotive - Domestic","3.67","3"
"Tetra Tech","TTEK","8779.76","34.73","2907681","1.51","11.37","26.72","49.36","-9.39","4.69","9.4","42.61","26.18","96","Construction","Engineering - R and D Services","8.6","2"
"Tetra Technologies","TTI","1251.21","8.59","1727735","15.6","-9.43","-20.66","54.09","-20.07","5.31","4.51","12.32","3.89","183","Oils-Energy","Oil and Gas - Field Services",".97","3"
"Teva Pharmaceutical Industries","TEVA","39921.5","34.81","5638493",".03","4.45","-4.22","92.15","-1.4","4.32","15.49","36.34","15.69","203","Medical","Medical - Generic Drugs","4.08","4"
"Texas Capital Bancshares","TCBI","4346.57","99.485","499858","1.59","-1.47","4.16","74.69","-2.13","3.03","27.25","107.74","77.08","53","Finance","Banks - Southwest","17.9","4"
"Texas Instruments","TXN","253627.14","278.4","8103813","2.37","-7.83","-9.34","69.51","41.88","13.05","31.11","332.28","153.33","54","Computer and Technology","Semiconductor - General","31.11","2"
"Texas Roadhouse","TXRH","13704.63","208.17","812770","-.32","14.76","16.29","96.04","11.32","9.39","6.85","210.67","155.88","195","Retail-Wholesale","Retail - Restaurants","6.85","3"
"Textron","TXT","15213.96","87.89","1803151","3.28","-1.53","-3.2","48.17","-10.06","8.01","7.34","100.77","77.02","89","Aerospace","Aerospace - Defense","6.12","3"
"The Bancorp","TBBK","2986.85","70.75","471069","6.14","13.82","36.34","70.2","-5.83","24.06","34.51","80.34","51.48","48","Finance","Banks - Northeast","32.91","3"
"The Blackstone Group","BX","101053.94","133.45","5082646","5.12","14.68","13.72","39.17","-21.78","9.22","33.44","188.68","102.12","157","Finance","Financial - Miscellaneous Services","21.84","3"
"The Cheesecake Factory","CAKE","5240.29","107.31","1845639","4.12","37.43","86.29","99.17","84.9","4.75","5.22","105.83","43.14","195","Retail-Wholesale","Retail - Restaurants","4.61","1"
"The Chef's Warehouse","CHEF","4428.01","109.14","699574","2.75","12.74","34.83","88.79","54.34","9.36","2.35","115.35","54.6","210","Consumer Staples","Food - Miscellaneous","2.09","2"
"The Cooper Companies","COO","14596.09","73.32","1965122","2.44","7.51","25.84","62.59","-19.07","5.06","21.34","84.32","58.98","37","Medical","Medical - Dental Supplies","5.57","2"
"The Descartes Systems Group","DSGX","6562.78","77.78","512733","-1.77","7.31","15.55","30.69","-22.53","11.98","23.35","107.79","62.82","87","Computer and Technology","Computer - Software","23.35","3"
"The Ensign Group","ENSG","10412.16","181.66","466842","-1.78","5.13",".37","45.88","-9.1","18.72","7.82","215.83","147.13","37","Medical","Medical - Nursing Homes","6.9","2"
"The Estee Lauder Companies","EL","31461.69","85.49","2095859","3.36","6.31","5.88","37.67","-26.4","-8.21","5.49","119.61","67.23","63","Consumer Staples","Cosmetics","-1.67","2"
"The Gap","GAP","7404.77","20.52","6340071","1.38","12.1","-2.14","20.59","-28.78","1.86","4.99","29.13","18.35","94","Retail-Wholesale","Retail - Apparel and Shoes","6.25","3"
"The Geo Group","GEO","4198.29","30.14","1407431","4.91","5.97","38.72","100","72.75","8.58","5.09","31.42","13.26","54","Business Services","Government Services","10","2"
"The Goldman Sachs Group","GS","308752.34","1032.58","2069552","8.12","2.99","10.99","78.98","6.92","-1.38","31.68","1152.07","715.95","36","Finance","Financial - Investment Bank","15.53","1"
"The Greenbrier Companies","GBX","1538.01","47.68","429498","-1.99","7.25","-.08","47.9","-5.74","-8.59","4.2","58.87","41.29","171","Transportation","Transportation - Equipment and Leasing","4.07","4"
"The Hackett Group","HCKT","289.92","11.12","427002","3.04","14.41","24.84","16.29","-48.03","-2.62","13.47","23.28","9.22","48","Business Services","Consulting Services","5.86","3"
"The Hanover Insurance Group","THG","7978.01","231.46","345857","-1.39","7.95","21.03","94.61","11.11","5.72","11.39","232.63","167.57","151","Finance","Insurance - Property and Casualty","11.17","1"
"The Hartford Insurance Group, Inc.","HIG","38897.22","144.51","1708685","-1.43","3.5","8.27","91.08","-7.64","6.91","19.57","145.68","122.36","151","Finance","Insurance - Property and Casualty","15","4"
"The Honest Company","HNST","423.8","5.42","1186643","2.94","-1.28","16.31","65.06","32.26","-1.86","2.19","4.79","2.1","191","Consumer Discretionary","Consumer Products - Discretionary","-3.56","3"
"The J. M. Smucker Co.","SJM","12715.19","118.8","1445903","-5.65","6.13","18.18","80.61","8.02","3.72","10.8","126.35","89.53","210","Consumer Staples","Food - Miscellaneous","-1.53","3"
"The Kroger Co.","KR","34724.85","57.32","7203969","-5.33","-4.45","-14.43","5.73","-19.6",".35","2.14","75.6","55.53","228","Retail-Wholesale","Retail - Supermarkets",".71","3"
"The Macerich Company","MAC","7199.57","23.49","2299208","-2.68","2.5","15.57","89.14","21.9","10.43","-16.37","26.51","16.2","76","Finance","REIT and Equity Trust - Retail","-16.85","3"
"The Marcus","MCS","946.13","30.63","305221","23.36","38.88","79.22","98.17","75.95","3.11","1.53","31.12","13.06","160","Consumer Discretionary","Leisure and Recreation Services","2.87","1"
"The Middleby","MIDD","6119.33","133.28","525836","1.74","2.36","-8.21","35.04","-19.32","-17.39","12.73","179.2","111.68","61","Industrial Products","Manufacturing - General Industrial ","-11.46","2"
"The Mosaic Company","MOS","7432.8","23.46","7669323","3.49","13.37","2.77","22.28","-13.87","8.36","3.75","35.93","19.82","178","Basic Materials","Fertilizers","-5.21","4"
"The New York Times Company","NYT","10598.77","64.77","1978512","-15.72","-10.5","-14.96","36.79","-16.4","9.24","15.34","85.86","53.62","237","Consumer Staples","Publishing - Newspapers","13.19","4"
"The PNC Financial Services Group","PNC","102547.56","252.76","1950710","2.77","3.59","21.69","100","8.44","-1.29","30.7","255.37","178.37","36","Finance","Financial - Investment Bank","21.41","3"
"The Progressive","PGR","123692.66","215.34","2921272","-3.29","-8.65","8.57","35.9","-17.19","16.32","12.08","252.68","190.4","151","Finance","Insurance - Property and Casualty","12.84","3"
"The RealReal","REAL","1524.17","12.77","2601762","8.21","20.82","34.43","62.69","-28.95","15.38","-8.2","16.9","5.51","191","Consumer Discretionary","Consumer Products - Discretionary","-9.03","3"
"The Southern Company","SO","107098.8","92.9","5027970","-3.07","-3.4","-.04","57.67","-5.37","10.59","17.08","99.72","84.08","175","Utilities","Utility - Electric Power","15.43","3"
